CreateTime,Duration,MaxWaitingTime
50,45,17
150,41,16
250,34,12
275,48,18
400,42,16
500,33,12
550,44,17
575,35,13
600,46,17
650,47,18
700,37,14
750,39,15
775,44,17
800,40,15
850,46,18
900,32,12
1050,38,14
1075,45,17
1100,33,12
1150,46,17
1175,33,12
1250,38,14
1350,46,18
1400,37,14
1500,45,17
1550,39,15
1750,47,18
1800,43,16
1900,40,15
1925,40,15
1950,48,18
2000,43,16
2050,44,17
2100,33,12
2150,37,14
2200,46,17
2250,45,17
2400,41,15
2425,43,16
2450,47,18
2475,48,18
2500,39,14
2650,38,14
2675,43,16
2700,48,18
2800,47,18
2850,42,16
2900,32,12
2925,44,16
2950,35,13
3000,44,17
3050,47,18
3100,38,14
3150,34,13
3250,33,12
3275,39,15
3350,43,16
3400,45,17
3425,34,13
3500,34,13
3600,34,13
3700,33,12
3750,44,17
3775,37,14
3850,47,18
3875,42,16
3900,43,16
3925,42,16
3950,35,13
4150,32,12
4175,36,13
4250,46,17
4275,33,12
4300,35,13
4350,47,18
4400,43,16
4500,48,18
4700,35,13
4800,37,14
4825,47,18
4850,45,17
4875,47,18
5000,48,18
5050,36,13
5100,44,17
5150,32,12
5300,36,13
5350,41,15
5400,32,12
5450,46,18
5500,34,13
5525,48,18
5550,38,14
5600,41,15
5625,44,17
5650,47,18
5700,43,16
5800,32,12
5825,45,17
5850,37,14
5900,35,13
5925,32,12
6050,46,17
6100,43,16
6125,48,18
6150,47,18
6200,46,17
6250,35,13
6275,36,14
6300,39,14
6325,39,15
6350,40,15
6450,40,15
6550,36,13
6600,37,14
6625,36,13
6700,34,12
6800,40,15
6850,41,15
6900,46,18
6925,38,14
7000,34,12
7050,41,16
7075,37,14
7150,46,18
7175,36,14
7300,39,15
7350,40,15
7375,39,15
7400,48,18
7500,48,18
7600,48,18
7700,39,14
7750,48,18
7850,43,16
7900,45,17
7950,33,12
8050,36,13
8100,36,13
8150,46,17
8200,35,13
8225,33,12
8300,36,13
8350,42,16
8375,39,14
8400,42,16
8450,39,15
8500,33,12
8550,35,13
8600,39,15
8650,45,17
8675,35,13
8850,40,15
8900,47,18
8950,48,18
8975,33,12
9100,39,15
9125,40,15
9150,45,17
9175,43,16
9300,39,15
9450,37,14
9475,44,17
9500,36,14
9550,39,15
9600,40,15
9650,33,12
9700,40,15
9750,42,16
9800,41,15
9900,35,13
9950,46,17
10000,35,13
10050,44,16
10100,43,16
10150,37,14
10175,46,17
10250,48,18
10300,47,18
10350,35,13
10400,46,17
10450,38,14
10475,37,14
10550,32,12
10600,35,13
10650,45,17
10675,39,15
10700,40,15
10850,32,12
10900,41,16
10925,37,14
11000,41,15
11050,39,15
11100,41,15
11150,38,14
11175,47,18
11200,37,14
11300,48,18
11350,35,13
11400,47,18
11425,41,15
11550,48,18
11700,40,15
11725,43,16
11850,35,13
11900,47,18
11950,48,18
12000,45,17
12050,36,13
12100,43,16
12125,35,13
12150,40,15
12200,41,16
12225,41,16
12350,46,18
12400,33,12
12550,32,12
12575,44,17
12650,33,12
12750,43,16
12800,32,12
12850,41,16
12900,40,15
12950,32,12
13000,35,13
13025,43,16
13050,38,14
13100,43,16
13200,37,14
13225,44,17
13250,32,12
13275,46,18
13350,45,17
13400,48,18
13500,43,16
13550,46,18
13600,47,18
13700,43,16
13750,45,17
13800,37,14
13850,45,17
13900,43,16
13950,36,13
13975,37,14
14000,38,14
14025,46,17
14050,48,18
14100,46,18
14150,43,16
14200,37,14
14250,47,18
14350,41,15
14375,47,18
14400,40,15
14450,47,18
14550,48,18
14600,39,15
14700,39,15
14750,39,15
14800,41,16
14850,41,15
14900,37,14
14950,39,15
15000,40,15
15150,43,16
15200,38,14
15250,44,17
15275,42,16
15300,47,18
15350,48,18
15400,34,13
15425,38,14
15450,48,18
15475,44,17
15550,47,18
15650,37,14
15700,37,14
15750,35,13
15800,43,16
15850,38,14
15900,43,16
15950,40,15
16000,48,18
16025,48,18
16050,46,18
16100,39,15
16250,48,18
16300,36,13
16325,33,12
16400,44,17
16450,39,14
16500,39,15
16600,35,13
16650,35,13
16800,44,17
16850,39,15
16900,35,13
16950,44,17
16975,42,16
17050,48,18
17100,34,12
17150,38,14
17175,48,18
17250,44,17
17300,34,13
17350,41,15
17375,41,16
17400,34,13
17425,42,16
17450,41,16
17475,42,16
17500,36,13
17525,45,17
17550,33,12
17600,47,18
17650,32,12
17700,38,14
17750,40,15
17900,42,16
17925,35,13
17950,39,14
18100,39,15
18150,41,15
18250,34,12
18300,41,15
18350,44,17
18550,34,13
18650,44,17
18675,32,12
18750,39,14
18950,33,12
18975,41,15
19000,41,15
19150,43,16
19200,36,13
19250,37,14
19275,40,15
19300,35,13
19350,46,17
19400,37,14
19500,46,18
19525,45,17
19550,43,16
19575,40,15
19650,33,12
19750,34,13
19775,43,16
19800,33,12
19825,37,14
19850,44,17
20050,33,12
20100,44,17
20125,33,12
20150,39,14
20175,41,16
20200,43,16
20225,45,17
20250,46,17
20400,34,13
20425,39,15
20500,38,14
20600,45,17
20700,34,13
20725,35,13
20750,40,15
20775,33,12
20800,44,17
20850,33,12
21000,46,17
21025,42,16
21050,40,15
21075,34,12
21100,43,16
21150,37,14
21200,37,14
21350,42,16
21400,45,17
21450,33,12
21500,32,12
21550,38,14
21600,32,12
21750,32,12
21775,39,15
21850,36,13
21900,37,14
21925,37,14
21950,39,15
22000,33,12
22050,33,12
22100,41,15
22150,40,15
22200,43,16
22250,33,12
22300,38,14
22350,48,18
22400,33,12
22450,42,16
22500,40,15
22550,48,18
22600,32,12
22700,38,14
22725,41,16
22750,36,13
22800,43,16
22825,35,13
22850,48,18
22900,33,12
23050,45,17
23100,33,12
23125,48,18
23200,47,18
23350,44,17
23400,45,17
23450,44,17
23500,38,14
23550,37,14
23650,37,14
23700,47,18
23750,46,17
23800,34,12
23950,42,16
24000,42,16
24025,48,18
24100,37,14
24125,34,12
24150,46,17
24200,33,12
24225,36,13
24250,38,14
24300,36,13
24350,48,18
24375,36,13
24600,33,12
24650,48,18
24700,32,12
24725,39,15
24750,45,17
24775,45,17
24800,32,12
24850,38,14
24900,36,13
24950,43,16
25000,32,12
25025,34,13
25050,42,16
25100,44,17
25150,46,17
25200,37,14
25350,48,18
25375,42,16
25400,44,17
25500,44,17
25550,43,16
25700,46,18
25900,39,15
26100,45,17
26125,42,16
26200,48,18
26250,41,15
26275,38,14
26300,47,18
26450,46,17
26500,39,15
26550,45,17
26600,48,18
26750,43,16
26800,43,16
26825,46,17
26850,44,17
26900,47,18
27050,40,15
27150,41,16
27200,46,17
27225,40,15
27250,47,18
27300,48,18
27350,42,16
27375,45,17
27400,43,16
27425,38,14
27450,32,12
27475,44,17
27550,36,13
27600,44,17
27850,41,15
27900,36,13
27950,42,16
28000,35,13
28050,41,15
28100,35,13
28125,46,18
28200,46,17
28350,35,13
28400,43,16
28450,40,15
28500,38,14
28525,35,13
28550,35,13
28700,35,13
28725,48,18
28750,33,12
28850,32,12
28900,42,16
29000,32,12
29050,33,12
29150,34,12
29200,47,18
29225,34,13
29250,48,18
29275,39,15
29300,34,13
29350,45,17
29400,36,13
29450,34,13
29550,37,14
29600,34,13
29650,41,16
29700,43,16
29750,36,13
29850,44,17
29900,32,12
30100,39,15
30150,36,13
30175,40,15
30200,33,12
30225,43,16
30250,38,14
30275,34,12
30300,48,18
30350,40,15
30375,44,17
30400,38,14
30450,42,16
30500,43,16
30650,37,14
30700,32,12
30750,33,12
30775,35,13
30800,42,16
30850,39,14
30950,37,14
31050,39,15
31075,35,13
31200,33,12
31250,33,12
31300,33,12
31400,41,15
31425,33,12
31450,37,14
31500,37,14
31525,45,17
31600,40,15
31750,48,18
31800,40,15
31850,48,18
31950,42,16
32000,44,17
32050,33,12
32075,48,18
32100,39,15
32150,45,17
32250,45,17
32275,35,13
32350,40,15
32450,44,16
32500,45,17
32600,34,13
32700,42,16
32750,45,17
32800,37,14
32950,33,12
33000,38,14
33050,33,12
33150,46,17
33175,38,14
33200,41,16
33250,36,13
33300,35,13
33350,39,15
33450,48,18
33500,33,12
33550,37,14
33600,45,17
33625,43,16
33650,43,16
33750,36,13
33950,39,15
34000,34,12
34025,44,17
34100,44,17
34125,36,13
34200,32,12
34225,35,13
34250,35,13
34300,42,16
34325,41,15
34400,36,13
34550,44,16
34600,38,14
34650,36,14
34700,47,18
34750,48,18
34800,36,13
34900,32,12
34925,36,13
34950,39,15
34975,39,15
35050,33,12
35100,33,12
35125,38,14
35150,37,14
35250,41,15
35275,43,16
35300,48,18
35400,37,14
35450,39,15
35550,48,18
35575,40,15
35650,46,17
35700,39,15
35800,37,14
35850,32,12
35900,46,17
35950,33,12
35975,32,12
36000,32,12
36050,34,13
36100,47,18
36150,35,13
36175,46,17
36200,37,14
36250,41,15
36350,45,17
36400,34,13
36500,33,12
36525,34,12
36550,32,12
36600,45,17
36625,39,15
36650,35,13
36700,45,17
36750,37,14
36800,32,12
36825,38,14
36850,38,14
36900,44,17
37000,38,14
37050,35,13
37075,46,18
37100,34,13
37150,41,15
37300,44,17
37350,46,18
37375,47,18
37400,48,18
37425,46,18
37450,34,12
37500,34,13
37600,48,18
37650,35,13
37750,36,14
37800,41,15
37825,47,18
37850,36,13
37900,32,12
37925,45,17
37950,44,17
38000,40,15
38050,47,18
38100,34,13
38125,38,14
38150,35,13
38200,33,12
38250,42,16
38275,43,16
38400,32,12
38450,32,12
38550,39,15
38600,43,16
38650,37,14
38675,43,16
38750,47,18
38900,32,12
38950,32,12
39000,36,13
39100,41,16
39150,43,16
39200,46,18
39225,35,13
39250,35,13
39300,32,12
39400,47,18
39425,45,17
39450,36,13
39550,47,18
39600,36,13
39650,39,15
39750,44,17
39850,37,14
39875,41,16
39950,48,18
40050,46,18
40150,37,14
40250,44,16
40350,44,17
40400,37,14
40550,43,16
40600,36,13
40650,36,13
40675,48,18
40700,46,17
40725,43,16
40750,40,15
40775,43,16
40800,40,15
40850,38,14
40900,41,15
40925,46,18
40950,48,18
41000,39,15
41025,34,12
41050,46,18
41075,36,14
41150,44,17
41175,34,13
41200,40,15
41225,38,14
41250,46,17
41350,43,16
41375,38,14
41400,41,16
41450,36,13
41475,33,12
41550,33,12
41650,37,14
41700,45,17
41850,42,16
41900,37,14
41925,36,13
42000,47,18
42050,47,18
42075,38,14
42100,42,16
42150,36,13
42250,38,14
42350,37,14
42400,39,14
42450,34,12
42475,44,17
42500,41,15
42550,44,17
42575,41,15
42650,45,17
42675,47,18
42700,39,15
42725,34,12
42750,42,16
42900,41,16
42950,41,15
42975,36,13
43000,48,18
43050,46,17
43075,42,16
43150,47,18
43250,38,14
43275,41,16
43400,41,15
43450,38,14
43500,38,14
43650,44,17
43675,45,17
43750,35,13
43775,42,16
43800,32,12
43900,41,15
43950,44,17
44000,36,13
44050,32,12
44075,38,14
44100,45,17
44150,33,12
44200,36,13
44300,33,12
44350,33,12
44400,42,16
44450,32,12
44500,40,15
44550,35,13
44600,43,16
44650,34,13
44700,35,13
44750,32,12
44950,44,17
45050,32,12
45075,48,18
45100,32,12
45200,45,17
45300,44,16
45325,46,18
45350,45,17
45400,45,17
45450,33,12
45500,45,17
45600,48,18
45625,45,17
45700,40,15
45750,48,18
45800,44,17
45900,37,14
45925,43,16
46000,47,18
46025,41,15
46050,35,13
46150,44,17
46200,34,13
46250,43,16
46300,44,17
46400,40,15
46425,36,13
46500,38,14
46525,33,12
46550,37,14
46650,43,16
46700,35,13
46750,40,15
46800,44,17
46850,40,15
46900,41,15
46950,32,12
47000,40,15
47050,48,18
47100,41,15
47150,34,13
47200,41,16
47250,32,12
47300,32,12
47350,40,15
