CreateTime,Duration,MaxWaitingTime
0,4,12
150,5,15
175,6,17
200,6,18
225,6,17
250,4,12
275,5,14
350,4,13
400,6,18
550,6,16
575,6,17
600,6,16
750,6,16
800,4,13
850,4,12
900,5,14
950,6,16
1050,5,16
1100,4,14
1150,4,12
1200,5,14
1300,6,18
1350,5,15
1400,6,17
1450,5,16
1500,6,16
1600,6,18
1650,6,18
1750,5,14
1800,5,14
1850,5,16
1950,5,16
2000,4,14
2050,4,12
2100,6,17
2125,5,15
2150,4,12
2300,4,13
2350,5,15
2400,5,15
2450,5,14
2475,4,14
2500,6,18
2550,5,15
2575,6,18
2600,4,13
2650,6,17
2750,6,18
2800,4,13
2825,6,17
2850,4,13
2900,4,12
2950,5,14
2975,5,16
3000,5,14
3050,4,13
3075,6,18
3100,6,18
3125,5,14
3150,4,12
3175,4,12
3200,5,15
3250,6,18
3350,5,15
3450,4,12
3475,4,12
3500,5,14
3550,5,16
3600,5,15
3650,5,15
3675,4,13
3700,5,15
3750,4,12
3800,6,17
3825,6,17
3850,4,12
3875,6,18
3900,6,18
4000,6,18
4050,5,15
4100,6,18
4200,4,12
4250,5,16
4275,5,15
4300,4,13
4325,5,16
4400,4,13
4425,6,16
4450,6,17
4500,5,16
4550,5,16
4600,4,13
4650,6,17
4700,5,15
4725,5,15
4750,6,18
4800,5,15
4850,5,14
4875,5,15
4900,6,17
4950,6,17
4975,4,13
5050,5,14
5075,6,16
5100,5,16
5200,6,17
5250,6,18
5350,5,16
5400,6,18
5450,4,14
5500,4,13
5550,6,18
5575,6,18
5600,6,18
5625,4,12
5650,4,12
5700,6,17
5750,5,14
5850,5,14
5900,5,14
5950,6,18
6000,6,17
6025,6,18
6050,6,17
6150,6,18
6200,6,18
6250,5,16
6275,5,16
6300,4,14
6400,6,18
6450,5,16
6500,5,15
6600,5,14
6625,4,12
6700,5,16
6750,6,17
6800,5,16
6825,6,18
6850,6,18
6875,5,14
7050,5,16
7100,5,16
7150,6,17
7200,5,14
7250,5,14
7300,5,16
7325,4,14
7350,6,18
7375,5,14
7400,5,14
7425,4,12
7450,4,12
7550,4,12
7650,4,12
7750,6,18
7775,4,12
7800,4,13
7825,5,16
7850,6,17
8000,5,16
8050,4,13
8150,5,14
8175,5,14
8200,6,18
8250,6,16
8300,6,16
8350,5,16
8400,6,17
8450,4,14
8475,5,14
8550,5,15
8600,6,18
8700,5,14
8750,6,18
8800,6,17
9050,4,14
9075,6,18
9100,5,15
9250,5,14
9275,5,14
9350,6,16
9450,6,16
9500,4,13
9550,6,18
9600,6,18
9625,5,15
9750,5,15
9800,4,13
9850,4,13
9900,5,16
9950,5,15
10000,6,18
10050,4,13
10075,4,14
10100,4,13
10200,4,13
10250,4,13
10275,6,17
10300,6,16
10350,6,16
10375,4,12
10400,5,15
10425,5,16
10450,6,18
10475,6,18
10500,4,12
10550,6,16
10600,4,12
10650,5,14
10675,5,16
10700,4,12
10725,6,17
10750,4,13
10775,5,14
10800,6,18
10900,5,15
10925,4,12
11000,5,15
11100,4,12
11200,4,13
11225,4,13
11250,4,14
11300,6,16
11350,6,16
11375,6,18
11400,5,15
11500,6,17
11525,4,12
11600,6,17
11650,5,15
11675,4,12
11750,4,12
11800,6,17
11825,6,16
11850,5,14
11900,4,13
11950,4,12
12050,4,14
12100,4,12
12125,6,17
12150,6,17
12200,5,15
12250,6,18
12300,5,15
12350,5,15
12400,6,16
12425,6,16
12500,6,17
12550,5,14
12650,6,17
12700,4,13
12725,6,17
12750,6,16
12800,5,15
12825,5,15
12850,6,16
12900,6,17
12950,6,18
13000,6,18
13050,5,14
13100,5,14
13125,5,16
13150,4,13
13175,6,17
13200,5,16
13300,4,12
13350,6,18
13400,5,16
13450,6,18
13500,5,16
13550,5,14
13600,6,17
13700,5,14
13725,5,14
13750,5,14
13850,5,16
13900,5,14
13950,4,13
14000,4,13
14050,4,14
14100,6,17
14125,6,18
14150,6,16
14175,4,12
14200,5,14
14300,4,14
14350,5,14
14400,4,14
14450,4,12
14600,6,16
14625,5,15
14650,4,13
14675,4,14
14750,5,16
14800,5,14
14825,4,13
14950,4,13
15050,4,12
15075,6,18
15150,5,15
15200,6,16
15250,4,12
15275,6,17
15300,6,17
15450,5,14
15500,5,14
15550,5,14
15600,4,14
15625,4,12
15650,6,18
15700,4,13
15750,5,15
15800,6,17
15825,6,16
15850,5,15
15950,5,15
16000,6,18
16050,4,13
16075,5,15
16150,4,13
16250,5,16
16300,5,16
16350,5,15
16400,4,13
16425,4,13
16450,4,13
16500,5,15
16600,6,17
16650,6,18
16700,4,13
16750,5,14
16800,4,14
16850,4,14
16900,6,17
16950,5,16
17000,6,17
17050,4,12
17075,6,18
17100,5,16
17150,6,18
17250,6,18
17300,4,12
