CreateTime,Duration,MaxWaitingTime
0,19,14
12,17,13
25,16,12
37,16,12
50,18,14
62,22,17
75,17,12
87,18,14
100,19,14
112,16,12
125,23,18
137,21,16
150,23,17
162,20,15
175,22,17
187,23,18
200,17,13
225,21,16
250,22,16
275,17,13
300,18,13
316,21,16
333,16,12
350,22,16
375,22,16
400,20,15
425,24,18
450,16,12
475,16,12
500,19,14
525,19,14
550,17,13
575,23,18
600,20,15
616,21,16
633,18,13
650,20,15
675,24,18
700,17,13
750,16,12
775,20,15
800,17,12
812,23,17
825,16,12
837,19,14
850,17,13
875,21,15
900,22,16
950,20,15
966,24,18
983,20,15
1050,23,17
1075,23,18
1100,17,13
1112,18,13
1125,23,17
1137,17,12
1150,19,14
1175,19,14
1200,23,17
1250,22,17
1275,16,12
1300,18,13
1325,16,12
1350,22,16
1400,21,16
1416,22,17
1433,19,14
1450,24,18
1466,20,15
1483,19,14
1500,17,13
1525,20,15
1550,21,16
1600,21,16
1625,17,12
1700,23,17
1716,24,18
1733,18,14
1750,20,15
1775,24,18
1800,18,13
1816,21,15
1833,16,12
1850,24,18
1875,21,15
1900,19,14
1916,21,16
1933,18,13
1950,22,17
1975,17,13
2000,16,12
2025,21,16
2050,19,14
2100,18,14
2116,20,15
2133,23,17
2150,22,17
2200,19,14
2250,22,17
2266,19,14
2283,17,13
2300,23,17
2350,24,18
2362,21,16
2375,18,13
2387,19,14
2400,18,13
2416,21,16
2433,16,12
2450,24,18
2475,17,13
2500,16,12
2516,23,17
2533,24,18
2550,20,15
2600,20,15
2616,17,13
2633,16,12
2650,16,12
2700,18,14
2716,17,12
2733,17,12
2750,17,12
2766,19,14
2783,18,14
2800,21,16
2850,16,12
2875,18,13
2900,17,13
2950,18,14
2975,16,12
3000,20,15
3050,21,16
3100,17,12
3116,22,17
3133,20,15
3150,21,16
3175,20,15
3250,21,16
3300,17,13
3325,16,12
3350,16,12
3362,17,12
3375,23,17
3387,24,18
3400,24,18
3425,22,17
3450,20,15
3466,23,17
3483,24,18
3500,21,16
3550,22,16
3575,18,14
3600,19,14
3625,18,13
3700,16,12
3750,22,16
3760,21,16
3770,18,13
3780,22,16
3790,18,14
3800,16,12
3850,20,15
3866,23,17
3883,24,18
3900,21,16
3950,20,15
3966,22,17
3983,17,13
4000,16,12
4016,24,18
4033,22,16
4050,19,15
4066,24,18
4083,18,13
4100,16,12
4125,16,12
4150,18,14
4175,19,14
4200,18,14
4250,23,17
4275,21,16
4300,19,15
4316,18,13
4333,21,16
4350,19,14
4400,17,13
4416,17,13
4433,23,18
4450,22,16
4462,23,17
4475,24,18
4487,17,13
4500,24,18
4516,23,18
4533,16,12
4550,21,16
4575,18,14
4600,23,18
4650,19,14
4666,20,15
4683,16,12
4700,18,14
4712,23,17
4725,16,12
4737,24,18
4800,18,13
4825,19,14
4850,17,13
4875,17,13
4900,16,12
4925,19,14
4950,18,13
4975,24,18
5000,23,18
5025,21,16
5050,21,16
5066,17,13
5083,17,13
5100,20,15
5125,19,14
5150,19,14
5166,23,18
5183,20,15
5200,18,13
5216,24,18
5233,20,15
5250,20,15
5262,16,12
5275,17,13
5287,20,15
5300,22,17
5350,20,15
5366,24,18
5383,23,18
5400,22,17
5450,19,14
5466,21,16
5483,18,13
5500,21,16
5550,17,13
5566,23,17
5583,24,18
5600,22,16
5616,21,16
5633,20,15
5650,22,16
5700,18,13
5725,17,12
5800,18,13
5825,19,15
5850,19,14
5866,16,12
5883,18,14
5900,24,18
5912,16,12
5925,17,13
5937,23,17
5950,21,15
5960,16,12
5970,20,15
5980,23,17
5990,18,14
6000,24,18
6012,21,16
6025,18,14
6037,24,18
6050,18,14
6062,16,12
6075,17,12
6087,18,14
6100,24,18
6125,24,18
6150,20,15
6162,19,14
6175,21,15
6187,19,15
6200,17,13
6250,23,17
6300,23,17
6325,18,13
6350,17,13
6362,19,14
6375,23,17
6387,22,17
6400,17,12
6450,21,16
6466,17,12
6483,16,12
6500,23,17
6525,21,15
6550,20,15
6562,16,12
6575,17,13
6587,17,13
6600,19,14
6650,20,15
6666,24,18
6683,16,12
6700,19,14
6716,20,15
6733,19,14
6750,17,13
6766,24,18
6783,24,18
6800,20,15
6850,19,14
6866,21,15
6883,24,18
6900,19,14
7000,21,16
7025,16,12
7050,16,12
7100,23,17
7116,23,17
7133,18,14
7150,20,15
7162,20,15
7175,18,13
7187,20,15
7200,22,16
7216,23,17
7233,18,13
7250,18,14
7275,21,15
7300,23,17
7350,24,18
7375,23,17
7400,19,14
7416,16,12
7433,16,12
7450,20,15
7500,16,12
7516,20,15
7533,18,13
7600,23,17
7650,16,12
7675,19,14
7700,23,18
7712,18,14
7725,22,17
7737,16,12
7750,17,13
7762,21,16
7775,17,13
7787,20,15
7800,20,15
7850,18,13
7875,18,14
7900,23,17
