CreateTime,Duration,MaxWaitingTime
0,24,18
50,22,17
75,19,15
100,24,18
200,20,15
250,19,14
300,18,14
316,16,12
333,18,13
350,17,13
375,19,14
400,19,14
450,18,14
475,22,17
550,16,12
600,21,16
700,18,14
800,18,14
850,23,18
875,22,17
950,19,14
1050,19,14
1075,20,15
1100,16,12
1150,18,13
1175,16,12
1200,23,17
1250,23,18
1275,24,18
1300,16,12
1400,16,12
1450,21,16
1475,22,17
1500,24,18
1550,18,14
1575,22,17
1600,21,16
1650,24,18
1675,18,13
1700,20,15
1716,20,15
1733,24,18
1750,23,17
1800,16,12
1850,22,16
1900,23,17
1925,19,14
1950,24,18
2000,21,15
2025,23,18
2050,22,17
2075,20,15
2100,22,16
2150,19,14
2200,24,18
2250,21,16
2300,18,13
2316,19,14
2333,22,17
2350,20,15
2375,20,15
2400,19,15
2450,16,12
2500,17,13
2550,17,13
2600,22,17
2650,21,16
2700,19,14
2800,19,14
2850,18,14
2875,16,12
2900,18,14
2950,16,12
2975,19,14
3000,18,13
3050,20,15
3100,21,16
3125,20,15
3200,19,14
3225,20,15
3250,22,16
3300,24,18
3325,18,14
3350,17,12
3400,18,13
3425,20,15
3450,24,18
3475,18,14
3500,16,12
3525,22,17
3550,20,15
3600,18,13
3650,18,13
3675,22,17
3700,16,12
3750,16,12
3775,23,17
3850,21,16
3900,23,18
3950,24,18
4000,17,13
4025,16,12
4050,20,15
4075,18,13
4100,23,17
4125,20,15
4200,20,15
4250,19,14
4350,17,12
4400,20,15
4416,24,18
4433,23,17
4450,16,12
4500,18,13
4550,23,17
4575,20,15
4600,17,12
4625,24,18
4650,24,18
4675,21,16
4700,23,17
4725,18,14
4750,18,14
4775,22,16
4800,23,17
4850,22,17
4875,16,12
4900,18,13
4925,18,14
4950,18,13
5000,22,16
5016,16,12
5033,21,16
5050,19,14
5075,18,13
5100,21,16
5150,20,15
5200,16,12
5250,18,13
5266,23,17
5283,16,12
5300,20,15
5325,17,13
5350,20,15
5366,22,17
5383,22,16
5400,18,13
5416,24,18
5433,24,18
5450,20,15
5500,24,18
5525,23,17
5550,22,16
5600,18,13
5616,17,12
5633,23,18
5650,22,16
5700,23,17
5725,19,14
5800,16,12
5900,19,14
6050,17,13
6100,16,12
6150,23,18
6200,22,17
6250,24,18
6300,17,13
6350,21,16
6400,24,18
6425,17,13
6500,16,12
6525,16,12
6550,22,16
6600,16,12
6650,20,15
6666,18,14
6683,17,12
6700,23,17
6725,24,18
6850,17,13
6875,20,15
6950,16,12
7000,18,14
7016,23,17
7033,19,14
7050,23,18
7100,18,14
7200,19,14
7250,18,13
7275,19,14
7300,24,18
7400,22,16
7425,22,16
7450,17,13
7500,19,14
7600,23,18
7625,20,15
7700,18,14
7750,23,17
7800,23,17
7825,20,15
7900,21,16
7950,24,18
8000,22,17
8050,19,15
8075,23,17
8200,17,12
8225,21,16
8350,22,17
8375,23,17
8400,22,17
8425,24,18
8450,23,18
8500,17,13
8550,21,16
8575,18,14
8600,24,18
8700,18,13
8750,20,15
8766,23,18
8783,22,16
8800,23,18
8825,19,14
8900,21,16
8950,18,13
8975,19,14
9000,19,14
9025,20,15
9100,22,16
9125,21,16
9200,23,17
9300,23,17
9325,24,18
9350,17,12
9400,22,16
9425,23,18
9450,16,12
9550,20,15
9575,19,14
9600,20,15
9650,22,17
9700,22,16
9750,21,16
9800,20,15
9850,21,16
9866,24,18
9883,23,17
9900,20,15
9950,21,15
10000,16,12
10025,24,18
10050,17,13
10075,23,17
10150,24,18
10175,16,12
10250,21,16
10300,18,13
10316,19,14
10333,20,15
10400,16,12
10425,20,15
10450,21,16
10600,24,18
10650,16,12
10675,24,18
10750,24,18
10775,24,18
10800,22,17
10850,20,15
10900,22,17
10925,18,13
10950,19,14
11000,24,18
11025,24,18
11100,16,12
11125,24,18
11150,18,13
11200,24,18
11225,24,18
11250,18,14
11350,21,16
11375,24,18
11450,24,18
11550,21,16
11575,22,16
11650,21,16
11700,16,12
11750,16,12
11800,16,12
11825,17,12
11850,21,16
11900,22,16
11950,16,12
11975,18,14
12100,16,12
12150,17,13
12175,22,17
12200,20,15
12300,20,15
12400,22,16
12450,16,12
12475,16,12
12500,24,18
12525,23,17
12550,23,17
12600,21,16
12650,18,13
12675,23,17
12700,23,18
12725,17,12
12750,18,14
12800,18,14
12825,20,15
12850,17,13
12950,20,15
13100,21,16
13200,21,16
13250,19,14
13350,19,14
13400,18,14
13450,24,18
13550,24,18
13575,22,16
13600,19,14
13625,16,12
13650,20,15
13675,18,13
13700,21,16
13750,24,18
13850,24,18
13900,18,13
13925,22,17
13950,19,14
13975,17,13
14000,18,13
14100,20,15
14150,24,18
14175,17,13
14200,22,17
14225,17,12
14250,19,14
14300,17,13
14325,17,13
14350,24,18
14375,23,17
14400,19,14
14450,17,13
14475,24,18
14550,23,17
14600,20,15
14650,21,16
14700,19,14
14716,17,13
14733,17,13
14750,23,17
14775,16,12
14800,19,14
14850,21,16
14900,22,17
14950,18,14
15000,18,14
15025,22,16
15050,24,18
15075,24,18
15150,23,18
15200,21,16
15350,24,18
15375,18,13
15450,24,18
15500,24,18
15550,21,16
15600,19,15
15650,21,16
15700,18,13
15725,24,18
15750,22,17
15850,23,17
15900,23,17
15925,21,16
15950,22,17
15975,19,14
16000,19,14
16100,22,17
16150,19,15
16175,18,14
16200,23,17
16225,21,16
16300,18,13
16325,19,15
16350,17,13
16400,17,13
16450,19,14
16500,19,14
16550,20,15
16650,23,17
16666,22,16
16683,18,13
16700,17,13
16725,16,12
16800,17,13
16825,20,15
16850,24,18
16875,16,12
16900,23,18
16925,23,17
16950,17,13
16975,23,17
17000,23,18
17025,17,13
17050,16,12
17100,18,13
17125,21,15
17150,24,18
17200,16,12
17225,24,18
17250,24,18
17275,24,18
17300,20,15
17316,22,16
17333,16,12
17400,16,12
17425,21,16
17450,23,17
