CreateTime,Duration,MaxWaitingTime
50,40,5
300,32,4
450,46,6
800,38,5
850,33,4
1000,43,6
1250,35,4
1400,39,5
1500,44,6
1600,42,5
1650,34,4
1800,36,4
1850,48,6
2000,41,5
2050,32,4
2100,44,6
2150,34,4
2450,39,5
2900,39,5
3100,47,6
3250,40,5
3450,42,5
3500,47,6
3850,34,4
4200,46,6
4300,37,4
4400,46,6
4600,48,6
4750,39,5
4800,40,5
4900,39,5
5300,39,5
5400,37,4
5500,40,5
5550,45,6
5650,39,5
5700,44,6
5850,36,4
5900,35,4
6000,44,6
6050,37,4
6200,38,5
6250,37,4
6450,39,5
6500,38,5
6700,41,5
6750,45,6
6900,39,5
7050,47,6
7100,43,5
7450,45,6
7600,47,6
7700,48,6
7950,43,6
8000,45,6
8100,47,6
8200,33,4
8400,43,6
8450,41,5
8950,44,6
9150,46,6
9250,36,4
9300,32,4
9400,36,4
9600,35,4
9650,43,6
9700,47,6
10050,40,5
10150,45,6
10300,42,5
10650,32,4
10700,47,6
10800,36,4
10900,44,6
10950,42,5
11100,33,4
11150,36,4
11200,40,5
11350,44,6
11400,36,4
11550,40,5
11650,38,5
11700,32,4
11850,45,6
11950,44,6
12000,40,5
12200,40,5
12300,43,5
12450,43,6
12500,47,6
12650,38,5
12700,32,4
12800,43,6
12850,39,5
13050,47,6
13100,32,4
13550,38,5
13600,33,4
13650,35,4
13850,44,6
14050,42,5
14150,37,4
14300,43,6
14350,37,4
14400,42,5
14500,47,6
14600,43,5
14950,35,4
15200,32,4
15350,44,6
15400,42,5
15500,42,5
15600,48,6
16100,37,4
16200,35,4
16250,39,5
16300,35,4
16400,36,4
16550,41,5
16650,43,6
16800,35,4
16950,36,4
17000,46,6
17050,46,6
17200,36,4
17250,32,4
17300,35,4
17500,45,6
17600,46,6
17750,41,5
17850,43,6
18050,35,4
18100,36,4
18250,48,6
18400,42,5
18500,35,4
18550,43,6
18600,44,6
18700,34,4
18800,45,6
18900,46,6
18950,36,4
19100,42,5
19950,48,6
20000,36,4
20100,44,6
20300,32,4
20400,38,5
20450,35,4
20550,39,5
20700,46,6
20800,34,4
20850,40,5
21100,41,5
21300,41,5
21450,38,5
21800,39,5
21850,46,6
21900,33,4
22050,42,5
22200,44,6
22250,47,6
22300,37,5
22350,39,5
22400,32,4
22500,38,5
22600,37,5
22850,48,6
23100,43,6
23150,32,4
23200,45,6
23250,39,5
23300,33,4
23750,44,6
23800,46,6
24000,47,6
24050,43,6
24200,47,6
24300,41,5
24400,40,5
24450,48,6
24650,45,6
24850,41,5
24950,39,5
25150,44,6
25250,41,5
25350,43,6
25450,44,6
25550,39,5
25600,36,4
25850,44,6
26200,46,6
26350,43,6
26700,40,5
27050,33,4
27100,48,6
27150,48,6
27200,34,4
27850,47,6
27950,47,6
28000,39,5
28200,32,4
28300,44,6
28650,35,4
28800,43,6
28950,38,5
29150,32,4
29300,45,6
29700,44,6
29750,42,5
29800,43,6
30000,41,5
30500,36,4
30600,42,5
30650,43,5
31250,47,6
31350,37,5
31450,47,6
31550,44,6
31600,39,5
31750,44,6
31900,42,5
32000,41,5
32050,39,5
32200,36,4
32350,47,6
32400,45,6
32450,42,5
32550,42,5
32700,46,6
32950,48,6
33050,41,5
33300,48,6
33400,43,6
33600,33,4
33650,48,6
33800,33,4
34000,37,5
34150,44,6
34350,37,5
34450,40,5
35100,46,6
35150,48,6
35200,45,6
35350,41,5
35500,35,4
35700,42,5
35900,33,4
35950,46,6
36000,34,4
36050,42,5
36150,32,4
36200,38,5
36400,40,5
36450,34,4
36500,45,6
36550,40,5
36650,36,4
36750,48,6
