CreateTime,Duration,MaxWaitingTime
0,4,8
12,5,11
25,5,11
37,6,11
50,5,9
66,5,10
83,5,9
100,4,8
110,5,10
120,5,11
130,4,8
140,5,10
150,5,11
175,5,10
200,6,11
210,4,8
220,6,12
230,6,12
240,5,10
250,5,10
266,4,8
283,5,10
300,5,10
325,6,11
350,4,8
366,4,8
383,5,9
400,6,12
412,4,8
425,5,9
437,6,12
450,5,9
466,5,9
483,6,11
500,5,10
512,5,9
525,4,8
537,5,10
550,4,9
562,4,8
575,6,12
587,4,9
600,6,12
625,6,12
650,6,11
666,6,12
683,5,10
700,4,8
712,5,10
725,4,8
737,6,12
750,4,8
766,6,12
783,6,11
800,6,11
812,5,10
825,4,8
837,6,12
850,5,10
875,4,9
900,4,8
912,5,10
925,6,12
937,4,8
950,6,11
962,6,11
975,4,8
987,6,12
1000,4,8
1016,5,9
1033,4,8
1050,5,10
1062,5,10
1075,5,10
1087,5,10
1100,6,12
1125,6,11
1150,5,10
1175,6,12
1200,4,8
1225,5,10
1250,4,9
1275,4,9
1300,4,8
1316,5,10
1333,6,12
1350,5,9
1366,5,11
1383,6,12
1400,6,12
1425,4,9
1450,4,8
1466,6,12
1483,6,12
1500,6,12
1508,5,10
1516,4,9
1525,5,11
1533,4,9
1541,6,12
1549,6,12
1550,5,10
1562,4,8
1575,4,8
1587,4,8
1600,5,10
1612,5,10
1625,5,10
1637,4,8
1650,6,12
1662,6,12
1675,5,10
1687,6,12
1700,5,9
1725,6,12
1750,6,12
1766,4,9
1783,6,12
1800,6,11
1812,6,11
1825,5,10
1837,5,10
1850,4,8
1862,4,8
1875,4,8
1887,6,12
1900,5,10
1925,5,11
1950,5,10
1962,4,8
1975,5,10
1987,4,8
2000,4,9
2016,4,8
2033,4,9
2050,6,12
2066,4,9
2083,4,8
2100,4,8
2116,6,12
2133,5,10
2150,6,11
2175,5,10
2200,4,8
2216,4,8
2233,6,11
2250,4,8
2260,5,11
2270,4,8
2280,6,12
2290,4,8
2300,5,9
2312,6,12
2325,5,10
2337,5,10
2350,5,10
2375,5,10
2400,6,12
2416,4,8
