CreateTime,Duration,MaxWaitingTime
0,4,12
7,5,15
14,4,12
21,4,13
28,5,15
35,6,18
42,5,15
50,5,16
58,4,13
66,6,16
75,5,14
83,5,16
91,4,13
99,6,17
100,6,18
112,5,15
125,4,12
137,4,13
150,4,12
157,6,17
164,5,14
171,5,14
178,4,12
185,5,15
192,4,13
200,6,17
206,6,18
212,5,15
218,5,15
225,5,15
231,4,12
237,4,12
243,6,18
250,4,13
262,4,13
275,4,12
287,6,17
300,6,16
306,4,12
312,6,18
318,6,18
325,5,16
331,5,15
337,6,16
343,4,12
350,5,14
357,5,15
364,6,18
371,5,16
378,4,14
385,5,15
392,5,15
400,5,16
406,6,17
412,4,14
418,6,16
425,5,14
431,6,16
437,4,12
443,5,16
450,4,12
455,4,12
461,4,13
466,6,17
472,5,16
477,4,14
483,6,17
488,6,18
494,5,15
500,6,17
510,6,17
520,5,14
530,4,13
540,4,12
550,6,17
562,6,17
575,6,18
587,5,14
600,4,14
606,6,18
612,4,14
618,6,18
625,6,18
631,4,13
637,4,12
643,5,15
650,5,15
662,4,12
675,6,17
687,5,15
700,6,16
705,4,13
711,5,16
716,5,14
722,6,18
727,6,18
733,5,14
738,6,16
744,4,12
750,6,17
760,5,16
770,5,16
780,5,15
790,6,17
800,5,15
812,4,12
825,4,13
837,5,15
850,4,12
856,5,15
862,6,17
868,4,12
875,5,14
881,4,13
887,5,14
893,4,12
900,4,12
908,4,12
916,6,16
925,4,12
933,6,17
941,6,16
949,4,12
950,6,18
957,4,12
964,5,16
971,6,17
978,6,17
985,4,13
992,6,17
1000,5,14
1007,4,13
1014,4,14
1021,5,15
1028,4,14
1035,6,16
1042,5,15
1050,4,13
1056,5,16
1062,4,12
1068,4,14
1075,6,18
1081,4,12
1087,4,14
1093,6,17
1100,5,16
1105,6,17
1111,5,15
1116,4,12
1122,6,17
1127,6,17
1133,5,14
1138,4,12
1144,6,18
1150,6,18
1157,6,18
1164,5,15
1171,5,15
1178,5,16
1185,6,18
1192,4,14
1200,5,15
1206,4,14
1212,4,13
1218,4,12
1225,5,15
1231,6,17
1237,6,18
1243,6,18
1250,5,16
1260,5,16
1270,6,18
1280,5,15
1290,5,16
1300,6,17
1305,6,18
1311,5,16
1316,6,17
1322,4,13
1327,5,15
1333,6,17
1338,4,13
1344,6,17
1350,5,15
1358,6,18
1366,4,12
1375,4,13
1383,5,14
1391,5,15
1399,5,14
1400,4,13
1405,6,18
1411,5,15
1416,5,16
1422,6,17
1427,6,17
1433,5,16
1438,6,18
1444,4,13
1450,4,13
1455,6,18
1461,6,18
1466,5,15
1472,5,15
1477,4,13
1483,6,17
1488,6,18
1494,5,14
1500,4,13
1506,4,12
1512,4,13
1518,6,16
1525,5,14
1531,4,12
1537,4,13
1543,4,12
1550,6,17
1562,6,18
1575,4,13
1587,4,12
1600,4,13
1608,5,14
1616,5,14
1625,5,15
1633,5,14
1641,6,16
1649,5,15
1650,6,17
1657,6,18
1664,6,18
1671,4,14
1678,6,17
1685,5,16
1692,6,18
1700,5,16
1705,6,18
1710,6,16
1715,4,13
1720,4,13
1725,4,13
1730,4,12
1735,6,18
1740,4,13
1745,5,15
1750,4,13
1758,5,15
1766,5,15
1775,5,14
1783,5,15
1791,5,16
1799,4,12
1800,6,17
1807,6,16
1814,4,12
1821,6,18
1828,5,15
1835,5,15
1842,4,12
1850,4,12
1858,5,15
1866,5,14
1875,4,12
1883,5,15
1891,4,13
1899,6,17
1900,5,14
1910,4,12
1920,5,15
1930,5,15
1940,4,13
1950,5,14
1957,5,15
1964,5,16
1971,4,12
1978,6,18
1985,5,14
1992,4,13
2000,6,18
2010,4,13
2020,6,18
2030,4,13
2040,4,12
2050,5,14
2057,4,13
2064,6,18
2071,5,15
2078,4,12
2085,5,15
2092,6,18
2100,4,12
2108,5,14
2116,5,16
2125,4,13
2133,6,17
2141,6,17
2149,4,12
2150,5,14
2156,6,18
2162,6,16
2168,6,17
2175,5,15
2181,6,18
2187,6,18
2193,4,13
2200,4,14
2205,5,16
2210,4,13
2215,5,16
2220,4,13
2225,5,15
2230,4,14
2235,5,15
2240,6,17
2245,4,13
2250,4,13
2262,5,14
2275,6,16
2287,4,13
2300,4,14
2305,4,13
2310,4,14
2315,5,16
2320,5,16
2325,5,15
2330,6,17
2335,6,17
2340,4,13
2345,6,17
2350,4,14
2356,6,18
2362,6,18
2368,4,13
2375,4,13
2381,5,15
2387,5,14
2393,4,13
2400,4,12
2410,4,13
2420,6,18
2430,4,14
2440,5,14
2450,5,15
2454,4,14
2459,5,14
2463,6,17
2468,6,18
2472,6,17
2477,4,12
2481,5,15
2486,5,14
2490,5,14
2495,4,13
2500,5,16
2508,5,15
2516,5,15
2525,6,17
2533,4,14
2541,5,14
2549,4,14
2550,5,15
2558,5,14
2566,4,14
2575,5,14
2583,4,13
2591,5,16
2599,4,12
2600,4,14
2607,5,14
2614,6,17
2621,6,18
2628,4,13
2635,5,15
2642,4,13
2650,4,12
2655,6,18
2661,6,17
2666,5,14
2672,4,14
2677,6,17
2683,6,18
2688,6,18
2694,4,12
2700,5,14
2706,6,18
2712,5,16
2718,6,17
2725,5,16
2731,6,17
2737,6,18
2743,5,16
2750,6,18
2760,6,17
2770,6,18
2780,5,14
2790,6,18
2800,4,12
2808,4,12
2816,4,12
2825,6,17
2833,6,16
2841,5,15
2849,5,14
2850,5,14
2857,5,15
2864,4,12
2871,6,18
2878,4,12
2885,5,16
2892,5,15
2900,6,16
2907,5,15
2914,4,12
2921,5,16
2928,5,14
2935,5,15
2942,4,14
2950,6,18
2956,5,14
2962,5,16
2968,6,17
2975,5,15
2981,5,15
2987,5,15
2993,4,12
3000,4,12
3010,5,15
3020,5,16
3030,6,17
3040,4,12
3050,6,18
3056,6,16
3062,4,13
3068,5,15
3075,4,12
3081,5,14
3087,5,16
3093,6,17
3100,6,17
3107,6,18
3114,6,17
3121,6,17
3128,6,18
3135,4,13
3142,4,13
3150,4,12
3158,6,18
3166,4,12
3175,5,15
3183,6,18
3191,5,16
3199,4,12
3200,6,17
3208,5,14
3216,6,18
3225,4,13
3233,4,12
3241,6,18
3249,4,13
3250,5,15
3258,5,15
3266,4,14
3275,4,13
3283,5,15
3291,5,16
3299,4,12
3300,4,13
3308,5,15
3316,5,16
3325,6,18
3333,6,18
3341,5,16
3349,4,12
3350,5,15
3358,6,18
3366,4,12
3375,5,15
3383,4,13
3391,4,13
3399,6,18
3400,4,12
3412,5,15
3425,4,12
3437,6,18
3450,5,15
3457,6,17
3464,6,18
3471,6,18
3478,5,16
3485,6,17
3492,5,14
3500,6,16
3504,5,15
3509,5,14
3513,4,14
3518,5,15
3522,5,15
3527,5,14
3531,5,16
3536,4,13
3540,6,18
3545,5,15
3550,5,15
3562,5,16
3575,6,18
3587,6,18
3600,6,18
3608,4,13
3616,5,15
3625,6,17
3633,6,17
3641,6,17
3649,5,16
3650,4,13
3658,5,14
3666,4,12
3675,4,13
3683,5,14
3691,6,18
3699,6,17
3700,4,12
3706,4,14
3712,6,17
3718,6,18
3725,5,15
3731,4,13
3737,4,12
3743,6,17
3750,4,13
3755,5,15
3761,5,16
