CreateTime,Duration,MaxWaitingTime
0,10,8
12,11,9
25,9,7
37,10,8
50,8,7
66,10,8
83,11,9
100,8,7
116,10,8
133,10,8
150,11,8
166,11,8
183,8,7
200,12,9
225,12,9
250,12,9
266,8,7
283,8,7
300,10,8
316,8,7
333,9,8
350,9,7
366,9,8
383,8,7
400,9,7
416,10,8
433,9,8
450,8,7
475,10,8
500,11,8
516,12,9
533,10,8
550,10,8
566,10,8
583,10,8
600,9,7
616,12,9
633,8,7
650,8,7
666,8,7
683,9,8
700,9,7
725,11,8
750,8,7
758,9,7
766,11,9
775,9,8
783,12,9
791,12,9
799,8,7
800,12,9
810,9,7
820,11,9
830,9,7
840,8,7
850,8,7
866,9,7
883,8,7
900,9,8
910,11,9
920,8,7
930,11,8
940,10,8
950,12,9
966,10,8
983,9,7
1000,8,7
1016,11,8
1033,9,8
1050,11,9
1062,8,7
1075,12,9
1087,12,9
1100,10,8
1107,12,9
1114,8,7
1121,11,8
1128,8,7
1135,12,9
1142,10,8
1150,8,7
1162,10,8
1175,8,7
1187,10,8
1200,11,9
1212,11,9
1225,11,8
1237,8,7
1250,9,8
1275,9,8
1300,12,9
1312,11,9
1325,11,9
1337,10,8
1350,12,9
1356,11,9
1362,11,9
1368,11,9
1375,11,9
1381,12,9
1387,10,8
1393,11,9
1400,10,8
1416,9,7
1433,8,7
1450,8,7
1475,9,7
1500,9,7
1516,10,8
1533,8,7
1550,10,8
1566,8,7
1583,8,7
1600,12,9
1616,11,8
1633,11,9
1650,10,8
1657,8,7
1664,8,7
1671,11,9
1678,10,8
1685,8,7
1692,9,7
1700,8,7
1725,11,9
1750,9,7
1766,8,7
1783,10,8
1800,10,8
1816,8,7
1833,9,7
1850,12,9
1855,10,8
1861,12,9
1866,12,9
1872,9,7
1877,12,9
1883,12,9
1888,9,8
1894,11,9
1900,10,8
1916,10,8
1933,11,9
1950,9,7
1962,12,9
1975,11,9
1987,11,8
2000,12,9
2016,11,9
2033,8,7
2050,9,7
2060,11,9
2070,11,8
2080,12,9
2090,10,8
2100,10,8
2101,10,8
2102,10,8
2103,10,8
2104,12,9
2105,12,9
2106,12,9
2107,11,9
2108,9,8
2109,11,9
2110,11,8
2111,11,9
2113,8,7
2114,12,9
2115,9,8
2116,12,9
2117,11,8
2118,11,9
2119,10,8
2120,9,7
2121,8,7
2122,9,7
2123,12,9
2124,8,7
2126,8,7
2127,11,8
2128,9,7
2129,11,9
2130,10,8
2131,12,9
2132,11,8
2133,9,7
2134,10,8
2135,10,8
2136,10,8
2138,12,9
2139,9,8
2140,9,8
2141,10,8
2142,12,9
2143,10,8
2144,11,9
2145,9,7
2146,10,8
2147,9,7
2148,8,7
2149,10,8
2150,8,7
2156,10,8
2162,9,7
2168,11,8
2175,12,9
2181,8,7
2187,11,8
2193,9,7
2200,9,7
2212,10,8
2225,9,8
2237,10,8
2250,8,7
2262,11,8
2275,8,7
2287,9,7
2300,10,8
2325,8,7
2350,9,7
2366,8,7
2383,10,8
2400,10,8
2412,10,8
2425,10,8
2437,9,7
2450,8,7
2475,10,8
2500,11,9
2508,10,8
2516,12,9
2525,9,8
2533,12,9
2541,8,7
2549,8,7
2550,8,7
2575,9,7
2600,8,7
2616,9,7
2633,11,8
2650,8,7
2666,12,9
2683,9,7
2700,8,7
2710,9,7
2720,12,9
2730,12,9
2740,9,8
2750,8,7
2775,10,8
2800,10,8
2816,11,9
2833,10,8
2850,12,9
2860,12,9
2870,12,9
2880,10,8
2890,12,9
2900,11,9
2910,9,8
2920,11,9
2930,10,8
2940,12,9
2950,12,9
2958,9,7
2966,8,7
2975,10,8
2983,10,8
2991,8,7
2999,10,8
3000,12,9
3016,8,7
3033,9,8
3050,10,8
3062,9,7
3075,9,7
3087,9,7
3100,9,7
3110,8,7
3120,10,8
3130,9,7
3140,11,9
3150,10,8
3166,9,7
3183,12,9
3200,9,7
3208,12,9
3216,12,9
3225,8,7
3233,8,7
3241,10,8
3249,9,8
3250,10,8
3256,12,9
3262,12,9
3268,10,8
3275,12,9
3281,10,8
3287,12,9
3293,8,7
3300,10,8
3316,10,8
3333,9,7
3350,11,9
3366,10,8
3383,9,8
