CreateTime,Duration,MaxWaitingTime
0,4,4
5,6,6
11,5,5
16,5,5
22,5,5
27,4,4
33,6,6
38,6,6
44,4,4
50,6,6
57,5,5
64,4,4
71,5,5
78,6,6
85,4,4
92,5,5
100,6,6
104,4,4
109,4,4
113,5,5
118,4,4
122,5,5
127,5,5
131,6,6
136,6,6
140,5,5
145,4,4
150,4,4
155,4,4
161,6,6
166,5,5
172,6,6
177,4,4
183,6,6
188,5,5
194,5,5
200,5,5
206,4,4
212,6,6
218,4,4
225,5,5
231,4,4
237,6,6
243,5,5
250,4,4
254,4,4
259,6,6
263,6,6
268,6,6
272,5,5
277,6,6
281,6,6
286,6,6
290,6,6
295,6,6
300,5,5
305,4,4
310,5,5
315,6,6
320,6,6
325,4,4
330,5,5
335,5,5
340,4,4
345,5,5
350,6,6
358,6,6
366,6,6
375,4,4
383,5,5
391,4,4
399,5,5
400,4,4
405,6,6
410,6,6
415,6,6
420,6,6
425,4,4
430,6,6
435,5,5
440,6,6
445,4,4
450,4,4
457,6,6
464,6,6
471,5,5
478,4,4
485,5,5
492,4,4
500,6,6
504,5,5
508,6,6
512,5,5
516,4,4
520,6,6
524,6,6
529,6,6
533,5,5
537,4,4
541,5,5
545,4,4
550,6,6
554,6,6
559,4,4
563,5,5
568,5,5
572,6,6
577,6,6
581,6,6
586,6,6
590,6,6
595,4,4
600,6,6
605,4,4
610,6,6
615,6,6
620,5,5
625,5,5
630,5,5
635,6,6
640,6,6
645,5,5
650,6,6
654,4,4
658,4,4
662,4,4
666,4,4
670,4,4
674,4,4
679,4,4
683,4,4
687,5,5
691,6,6
695,5,5
700,4,4
710,4,4
720,5,5
730,4,4
740,5,5
750,5,5
757,6,6
764,4,4
771,5,5
778,4,4
785,4,4
792,4,4
800,4,4
806,4,4
812,4,4
818,4,4
825,4,4
831,4,4
837,6,6
843,5,5
850,6,6
855,6,6
861,6,6
866,5,5
872,6,6
877,4,4
883,4,4
888,5,5
894,6,6
900,5,5
905,5,5
910,5,5
915,4,4
920,4,4
925,4,4
930,6,6
935,5,5
940,4,4
945,4,4
950,6,6
956,6,6
962,5,5
968,4,4
975,6,6
981,4,4
987,6,6
993,6,6
1000,6,6
1005,4,4
1010,6,6
1015,6,6
1020,4,4
1025,5,5
1030,5,5
1035,5,5
1040,5,5
1045,4,4
1050,6,6
1055,5,5
1061,4,4
1066,4,4
1072,5,5
1077,4,4
1083,6,6
1088,6,6
1094,6,6
1100,4,4
1104,6,6
1108,4,4
1112,5,5
1116,5,5
1120,4,4
1124,4,4
1129,4,4
1133,5,5
1137,4,4
1141,5,5
1145,4,4
1150,4,4
1156,6,6
1162,5,5
1168,5,5
1175,5,5
1181,6,6
1187,6,6
1193,5,5
1200,6,6
1204,5,5
1208,5,5
1212,5,5
1216,6,6
1220,5,5
1224,6,6
1229,6,6
1233,5,5
1237,5,5
1241,5,5
1245,5,5
1250,6,6
1255,5,5
1260,6,6
1265,6,6
1270,6,6
1275,6,6
1280,5,5
1285,6,6
1290,4,4
1295,5,5
1300,4,4
1304,5,5
1309,6,6
1313,6,6
1318,6,6
1322,5,5
1327,6,6
1331,6,6
1336,6,6
1340,4,4
1345,4,4
1350,5,5
1355,6,6
1360,5,5
1365,5,5
1370,5,5
1375,5,5
1380,6,6
1385,4,4
1390,4,4
1395,5,5
1400,4,4
1405,6,6
1410,4,4
1415,4,4
1420,6,6
1425,4,4
1430,5,5
1435,6,6
1440,6,6
1445,5,5
1450,6,6
1455,4,4
1461,5,5
1466,5,5
1472,4,4
1477,6,6
1483,6,6
1488,6,6
1494,5,5
1500,4,4
1506,6,6
1512,5,5
1518,4,4
1525,5,5
1531,5,5
1537,6,6
1543,4,4
1550,5,5
1555,4,4
1561,4,4
1566,5,5
1572,5,5
1577,4,4
1583,6,6
1588,4,4
1594,5,5
1600,5,5
1605,5,5
1610,6,6
1615,5,5
1620,4,4
1625,4,4
1630,4,4
1635,6,6
1640,4,4
1645,4,4
1650,5,5
1658,4,4
1666,4,4
1675,6,6
1683,5,5
