CreateTime,Duration,MaxWaitingTime
0,10,8
50,9,8
100,10,8
125,12,9
150,8,7
155,10,8
161,11,9
166,8,7
172,8,7
177,8,7
183,9,7
188,9,7
194,8,7
200,11,8
208,11,9
216,10,8
225,8,7
233,10,8
241,8,7
249,8,7
250,11,8
300,8,7
316,8,7
333,9,7
350,11,9
362,10,8
375,12,9
387,12,9
400,11,9
450,12,9
456,11,9
462,12,9
468,8,7
475,9,7
481,12,9
487,8,7
493,9,8
500,11,9
506,8,7
512,12,9
518,8,7
525,10,8
531,8,7
537,8,7
543,10,8
550,10,8
600,9,8
625,10,8
650,11,9
675,12,9
700,11,8
701,8,7
703,12,9
705,11,8
706,9,7
708,9,8
710,9,8
711,8,7
713,9,7
715,11,9
716,11,9
718,12,9
720,9,7
721,9,7
723,9,8
724,9,8
726,8,7
728,12,9
729,11,9
731,11,9
733,8,7
734,10,8
736,10,8
738,8,7
740,12,9
741,8,7
743,8,7
745,12,9
746,12,9
748,8,7
750,8,7
800,9,8
825,8,7
850,11,9
875,9,7
900,11,8
925,8,7
950,10,8
966,12,9
983,10,8
1000,11,8
1050,9,7
1075,10,8
1100,9,8
1150,9,7
1200,9,7
1225,8,7
1250,12,9
1256,12,9
1262,8,7
1268,10,8
1275,10,8
1281,12,9
1287,8,7
1293,12,9
1300,9,7
1316,10,8
1333,12,9
1350,11,9
1400,8,7
1450,9,7
1466,10,8
1483,9,7
1500,8,7
1525,10,8
1550,9,7
1600,11,8
1616,10,8
1633,12,9
1650,11,9
1657,9,8
1664,10,8
1671,8,7
1678,8,7
1685,8,7
1692,12,9
1700,12,9
1750,8,7
1775,11,9
1800,11,8
1825,12,9
1850,8,7
1860,12,9
1870,12,9
1880,11,9
1890,11,9
1900,10,8
1950,8,7
1975,12,9
2000,12,9
2050,8,7
2062,8,7
2075,12,9
2087,11,9
2100,9,7
2150,8,7
2175,12,9
2200,10,8
2208,12,9
2216,12,9
2225,11,9
2233,11,8
2241,12,9
2249,8,7
2250,11,9
2300,12,9
2325,10,8
2350,11,9
2375,8,7
2400,8,7
2425,9,8
2450,10,8
2500,8,7
2525,8,7
2550,8,7
2562,8,7
2575,10,8
2587,9,8
2600,9,7
2625,12,9
2650,11,9
2700,10,8
2725,11,9
2750,8,7
2800,11,8
2850,9,7
2866,11,9
2883,9,7
2900,12,9
2925,12,9
2950,12,9
2956,9,8
2962,9,7
2968,12,9
2975,12,9
2981,9,8
2987,9,7
2993,12,9
3000,9,7
3025,11,9
3050,9,7
3075,12,9
3100,8,7
3125,11,9
3150,10,8
3200,10,8
3210,8,7
3220,11,9
3230,10,8
3240,8,7
3250,10,8
3275,11,8
3300,8,7
3325,12,9
3350,8,7
3375,8,7
3400,12,9
3425,12,9
3450,10,8
3500,10,8
3516,9,7
3533,8,7
3550,12,9
3575,8,7
3600,9,7
3625,12,9
3650,9,7
3651,9,7
3652,8,7
3653,12,9
3654,12,9
3655,11,9
3656,8,7
3657,11,8
3658,11,8
3659,12,9
3660,10,8
3661,12,9
3662,10,8
3663,8,7
3664,8,7
3665,12,9
3666,11,9
3667,11,9
3668,9,8
3669,9,7
3670,9,7
3671,9,7
3672,11,8
3673,12,9
3674,9,8
3676,9,8
3677,9,7
3678,11,9
3679,10,8
3680,8,7
3681,12,9
3682,12,9
3683,10,8
3684,10,8
3685,9,7
3686,12,9
3687,11,9
3688,11,9
3689,8,7
3690,11,9
3691,10,8
3692,10,8
3693,9,7
3694,9,7
3695,11,9
3696,8,7
3697,10,8
3698,10,8
3700,9,8
3725,10,8
3750,10,8
3775,8,7
3800,11,9
3825,8,7
3850,11,9
3875,12,9
3900,11,8
3950,9,7
3975,10,8
4000,11,8
4050,10,8
4075,9,8
4100,8,7
4125,10,8
4150,12,9
4200,10,8
4225,10,8
4250,12,9
4300,12,9
4316,9,7
4333,8,7
4350,12,9
4375,11,9
4400,11,8
4416,11,9
4433,11,9
4450,8,7
4475,9,8
4500,8,7
4525,9,8
4550,12,9
4600,12,9
4625,10,8
4650,8,7
4675,10,8
4700,12,9
4725,9,7
4750,10,8
4775,12,9
4800,9,7
4850,8,7
4900,10,8
4916,9,7
4933,10,8
