CreateTime,Duration,MaxWaitingTime
0,41,5
50,38,5
100,41,5
125,46,6
200,36,4
250,42,5
300,45,6
350,41,5
375,45,6
450,41,5
500,34,4
550,47,6
600,46,6
850,47,6
950,48,6
975,37,4
1000,46,6
1050,40,5
1100,38,5
1200,37,5
1300,37,4
1325,38,5
1350,46,6
1400,41,5
1550,41,5
1600,44,6
1650,41,5
1675,41,5
1700,34,4
1725,44,6
1750,32,4
1850,38,5
1900,47,6
1950,44,6
2000,34,4
2050,32,4
2250,33,4
2300,41,5
2325,37,4
2350,36,4
2450,44,6
2550,37,4
2600,36,4
2700,46,6
2750,46,6
2800,32,4
2900,42,5
2925,38,5
2950,43,5
3000,32,4
3050,35,4
3100,34,4
3150,48,6
3175,45,6
3200,46,6
3450,34,4
3550,40,5
3600,48,6
3650,37,4
3700,41,5
3725,32,4
3750,36,4
3800,39,5
3825,32,4
3850,40,5
3900,45,6
3950,48,6
4000,34,4
4150,45,6
4250,47,6
4550,36,4
4600,37,4
4625,35,4
4700,33,4
4725,41,5
4750,48,6
4775,34,4
4800,32,4
4850,43,6
4875,40,5
4900,33,4
4950,34,4
5000,47,6
5100,34,4
5150,40,5
5250,46,6
5400,38,5
5500,34,4
5600,47,6
5650,32,4
5700,41,5
5750,33,4
5800,36,4
5900,44,6
5950,35,4
6100,40,5
6150,47,6
6200,36,4
6225,37,4
6250,33,4
6300,33,4
6550,40,5
6600,42,5
6700,44,6
6750,45,6
6800,47,6
6825,48,6
6850,46,6
6900,35,4
7050,46,6
7100,32,4
7150,40,5
7200,37,4
7250,46,6
7300,39,5
7400,46,6
7450,37,5
7550,36,4
7600,40,5
7625,42,5
7650,38,5
7675,46,6
7750,35,4
7800,45,6
7850,38,5
7900,34,4
7950,33,4
8000,39,5
8150,47,6
8175,33,4
8200,33,4
8250,47,6
8400,43,6
8450,42,5
8500,38,5
8550,42,5
8575,41,5
8700,34,4
8750,37,4
8850,42,5
8900,46,6
8950,40,5
8975,47,6
9000,32,4
9050,48,6
9150,32,4
9175,45,6
9250,39,5
9275,37,4
9300,37,5
9400,34,4
9450,42,5
