CreateTime,Duration,MaxWaitingTime
0,18,9
200,19,9
225,18,9
250,19,10
300,19,10
350,17,8
450,19,9
500,16,8
600,23,12
750,18,9
800,22,11
900,21,10
1000,17,8
1050,23,12
1200,18,9
1250,21,10
1300,23,11
1350,19,9
1375,17,8
1450,18,9
1550,19,9
1600,17,8
1625,19,9
1650,19,9
1700,24,12
1750,23,12
1800,21,11
1850,24,12
1875,23,11
2050,16,8
2100,16,8
2150,23,12
2200,18,9
2300,21,11
2350,16,8
2450,18,9
2550,23,12
2700,23,11
2800,17,8
2850,23,12
2875,21,11
2900,19,9
2925,19,10
2950,24,12
3050,16,8
3100,20,10
3150,17,9
3200,23,12
3250,16,8
3300,22,11
3325,21,11
3400,19,10
3450,24,12
3500,16,8
3600,24,12
3650,16,8
3750,24,12
3800,23,12
3850,20,10
4000,21,10
4050,20,10
4150,19,9
4175,18,9
4350,22,11
4375,18,9
4400,24,12
4450,19,9
4475,20,10
4500,22,11
4525,24,12
4600,22,11
4650,24,12
4800,18,9
4850,18,9
4900,21,11
5200,16,8
5250,22,11
5300,19,10
5450,19,9
5475,19,9
5550,21,11
5600,23,12
5625,24,12
5650,16,8
5750,20,10
6100,21,10
6150,24,12
6200,18,9
6250,21,11
6275,16,8
6300,18,9
6325,24,12
6350,18,9
6400,20,10
6450,18,9
6550,18,9
6700,17,8
6800,22,11
6850,21,11
6900,16,8
6925,17,8
7000,22,11
7050,16,8
7075,16,8
7150,16,8
7200,21,11
7250,17,9
7300,21,11
7350,19,9
7400,24,12
7425,18,9
7500,21,10
7650,20,10
7700,17,8
7750,24,12
7800,21,11
7825,20,10
7900,17,8
8000,18,9
8050,22,11
8075,16,8
8100,17,8
8150,23,12
8300,22,11
8450,21,11
8500,22,11
8525,22,11
8550,22,11
8600,24,12
8625,19,9
8900,23,12
8925,16,8
8950,22,11
8975,18,9
9000,18,9
9100,24,12
9150,23,11
9200,23,12
9250,16,8
9350,23,12
9500,19,9
9550,18,9
9650,23,12
9800,22,11
9850,22,11
10050,22,11
10075,19,10
10100,16,8
10150,20,10
10175,22,11
10250,23,11
10300,24,12
10350,19,9
10450,24,12
10475,16,8
10500,16,8
10600,23,12
10650,19,9
10800,20,10
10950,18,9
11000,23,12
11050,20,10
11150,21,11
11200,24,12
11225,16,8
11250,18,9
11300,23,11
11500,18,9
11525,24,12
11600,16,8
11650,23,12
11700,21,11
11725,17,8
11950,20,10
12000,18,9
12250,22,11
12300,18,9
12350,17,8
12375,24,12
12450,23,12
12500,18,9
12550,21,11
12650,17,8
12700,18,9
12725,21,11
12750,24,12
12800,22,11
12825,23,12
12900,17,8
13000,17,8
13025,17,8
13100,19,10
13150,18,9
13200,22,11
13250,24,12
13300,23,12
13350,21,11
13400,24,12
13450,21,11
13550,20,10
13575,24,12
13600,17,8
13800,17,8
13900,20,10
13950,23,12
14000,17,8
14100,23,12
14250,24,12
14350,21,11
14400,19,10
14500,23,12
14550,22,11
14600,19,9
14750,21,11
14800,16,8
14850,17,8
15000,19,9
15100,19,9
15250,19,9
15300,17,8
15450,20,10
15550,24,12
15650,17,8
15700,22,11
15850,24,12
15875,19,10
15900,18,9
15950,19,9
16000,20,10
16025,19,10
16050,16,8
16075,18,9
16100,20,10
16150,20,10
16200,23,12
16400,17,8
16500,20,10
16600,21,11
16650,20,10
16800,20,10
16825,16,8
16950,23,11
17050,17,9
17075,22,11
17300,19,9
17350,19,10
17500,16,8
17550,22,11
17575,22,11
17600,23,11
17650,20,10
17700,18,9
17750,21,11
17800,20,10
17850,24,12
17900,16,8
17925,24,12
17950,19,10
18000,21,10
18100,19,9
18150,23,12
18200,19,10
18250,19,10
18300,17,8
18350,19,9
18375,20,10
18450,17,8
18600,24,12
18625,23,11
18650,23,12
18700,22,11
18750,22,11
18850,23,12
18900,23,12
18950,16,8
19000,22,11
19050,22,11
19100,19,10
19125,19,9
19150,20,10
19300,19,9
19400,21,11
19425,22,11
19450,22,11
19500,24,12
19700,23,11
19725,22,11
19750,16,8
19800,20,10
19825,23,12
19950,17,8
19975,16,8
20000,16,8
20025,17,8
20050,21,11
20100,21,11
20250,19,9
20350,16,8
20450,19,9
20500,23,12
20525,18,9
20600,17,8
20700,23,12
20750,23,12
20800,16,8
20850,23,12
20875,19,9
20900,22,11
20950,19,10
21100,18,9
21125,18,9
21200,20,10
21250,16,8
21275,16,8
21350,24,12
21450,17,8
21500,22,11
21550,22,11
21650,18,9
21700,21,10
21750,23,12
21800,17,8
21900,19,10
21950,24,12
22000,22,11
22025,21,11
22100,21,11
22150,22,11
22200,18,9
22225,19,9
22250,19,9
22275,22,11
22350,16,8
22500,20,10
22550,17,9
22650,18,9
22700,22,11
22750,23,12
22800,21,11
22850,17,8
22875,19,10
22900,24,12
22950,21,11
23000,18,9
23100,20,10
23150,21,11
23250,16,8
23350,16,8
23450,17,8
23500,19,10
23550,24,12
23650,21,11
23750,22,11
23800,23,12
23900,16,8
23950,17,8
24100,22,11
24150,24,12
24200,17,8
24250,20,10
24300,17,8
24550,21,11
24600,20,10
24650,16,8
24750,24,12
24800,20,10
24950,20,10
25000,20,10
25025,23,12
25050,22,11
25150,20,10
25175,24,12
25200,17,8
25250,17,8
25300,17,8
25350,23,12
25375,20,10
25400,17,8
25500,20,10
25550,16,8
25650,21,10
25700,21,11
25750,21,11
25800,23,11
25850,20,10
25900,22,11
25950,24,12
26050,18,9
26100,20,10
26200,16,8
26450,20,10
26475,23,12
26500,22,11
26550,17,8
26575,24,12
26600,23,11
26625,20,10
26650,21,10
26850,19,9
26900,24,12
26950,17,8
27200,20,10
27225,17,8
27250,19,10
27275,24,12
27400,24,12
27450,20,10
27600,21,11
27800,21,11
27850,18,9
27900,21,11
27950,20,10
28050,20,10
28075,16,8
28100,24,12
28150,21,10
28250,24,12
28300,22,11
28350,20,10
28400,17,8
28425,21,10
28450,18,9
28500,16,8
28525,23,11
28600,17,8
28625,21,11
28650,17,8
28700,24,12
28750,17,9
28775,19,9
28800,19,9
28950,24,12
29050,23,12
29100,20,10
29150,23,12
29175,16,8
29200,19,10
29250,18,9
29300,23,12
29350,20,10
29375,17,9
29450,19,9
29550,21,10
29600,18,9
29700,19,10
29800,16,8
29825,19,9
29850,21,11
29950,18,9
30100,19,9
30125,23,12
30200,23,11
30250,16,8
30300,17,8
30450,19,10
30500,24,12
30550,20,10
30600,19,9
30700,18,9
30750,19,9
30850,23,11
31000,20,10
31050,19,9
31075,18,9
31100,23,12
31150,22,11
31200,22,11
31225,24,12
31250,17,9
31300,23,12
31350,17,8
31375,22,11
31400,24,12
31450,16,8
31550,24,12
31600,17,8
31650,21,11
31900,23,12
31950,19,9
32100,17,8
32200,18,9
32400,20,10
32425,22,11
32500,23,12
32600,21,10
32650,21,10
32700,24,12
32800,21,11
32825,16,8
32850,24,12
32900,21,10
33000,16,8
33025,16,8
33150,19,10
33250,22,11
33300,22,11
33350,24,12
33400,19,9
33450,19,9
33550,22,11
33575,18,9
33600,19,9
33625,19,10
33700,19,10
33900,17,8
33925,16,8
34000,24,12
34050,24,12
34100,17,9
34200,18,9
34400,19,9
34450,21,11
34650,24,12
34750,16,8
34800,17,8
34850,18,9
34950,23,12
35000,20,10
35100,22,11
35150,18,9
35175,23,11
35200,16,8
35225,24,12
35250,18,9
35300,18,9
35350,16,8
35400,22,11
35425,20,10
35450,18,9
35500,18,9
35600,17,9
35650,18,9
35800,20,10
35850,21,11
35900,24,12
36100,23,12
36150,17,8
36200,18,9
36250,22,11
36300,20,10
36325,21,11
36350,24,12
36375,19,10
36450,23,12
36475,20,10
36500,24,12
36525,16,8
36600,24,12
36650,18,9
36700,20,10
36725,23,12
36750,20,10
36800,21,11
36900,16,8
36950,24,12
37000,17,9
37100,19,10
37125,16,8
37250,17,8
37275,16,8
37300,18,9
37350,19,10
37450,22,11
37475,24,12
37500,16,8
37700,16,8
37750,17,8
37775,18,9
37800,17,8
37825,18,9
37850,17,8
37900,20,10
37950,23,12
38050,17,8
38075,21,11
38100,23,12
38150,21,11
38200,17,8
38250,22,11
38275,19,9
38300,16,8
38350,23,11
38500,17,9
38550,23,12
38600,19,10
38700,22,11
38725,21,11
38750,20,10
38775,22,11
38800,22,11
38850,19,9
38950,16,8
39000,17,8
39025,21,10
39100,17,8
39150,18,9
39175,18,9
39250,20,10
39300,23,11
39350,20,10
39400,23,11
39450,22,11
39500,23,12
39600,24,12
39700,19,9
39750,19,9
39850,21,11
39875,20,10
39900,19,9
39950,16,8
40000,21,10
40025,18,9
40100,18,9
40150,22,11
40200,16,8
40300,20,10
40350,17,8
40400,23,12
40500,20,10
40600,18,9
40625,19,9
40650,22,11
40700,21,10
40725,20,10
40800,24,12
40850,17,8
40900,18,9
40950,18,9
41000,24,12
41025,19,10
41050,21,11
41100,17,8
41125,19,9
41150,18,9
41200,21,10
41300,18,9
41400,24,12
41500,18,9
41550,20,10
41600,16,8
41625,16,8
41650,17,9
41700,16,8
41800,21,11
42000,17,8
42200,16,8
42250,22,11
42300,19,10
42350,20,10
42400,22,11
42450,16,8
42550,19,9
42650,24,12
42675,20,10
42750,17,8
42775,16,8
42800,17,8
42850,19,9
42900,24,12
42950,18,9
42975,16,8
43050,19,10
43100,20,10
43125,24,12
43250,19,10
43350,19,10
43450,24,12
43550,16,8
43700,17,8
43750,22,11
43800,21,10
43825,24,12
43850,19,9
43900,20,10
44050,17,9
44100,17,8
44150,21,10
44300,24,12
44350,19,9
44375,23,12
44500,19,10
44525,23,12
44550,22,11
44600,18,9
44700,19,9
44725,18,9
44750,17,8
44775,23,12
44850,17,8
44950,20,10
45000,17,8
45150,21,10
45250,18,9
45350,18,9
45400,24,12
45425,22,11
45450,22,11
45500,17,8
45550,17,9
45650,22,11
45700,17,8
45725,21,11
45800,18,9
45850,22,11
46050,16,8
46075,17,8
46100,16,8
46150,20,10
46200,18,9
46250,24,12
46350,20,10
46400,17,8
46425,16,8
46450,17,8
46600,23,12
46650,17,8
46675,22,11
46750,17,8
46775,21,11
46800,17,8
46900,18,9
46950,16,8
47000,24,12
47150,22,11
47400,21,11
47425,24,12
47500,21,10
47525,16,8
47550,20,10
47650,20,10
47700,19,10
47750,20,10
47775,22,11
47800,21,11
47850,22,11
47900,23,12
47925,21,11
48000,24,12
48050,17,9
48100,17,8
48200,17,9
48450,22,11
48500,21,11
48525,17,9
48550,24,12
48600,24,12
48650,21,10
48700,17,9
48800,20,10
48850,23,12
48900,24,12
49000,21,11
49100,20,10
49125,16,8
49300,19,10
49325,16,8
49350,22,11
49400,20,10
49550,17,8
49575,17,8
49700,21,10
49750,24,12
49800,16,8
49825,22,11
49850,20,10
49875,16,8
49900,20,10
