CreateTime,Duration,MaxWaitingTime
0,5,15
5,6,18
11,4,13
16,4,13
22,5,14
27,5,16
33,5,15
38,6,18
44,5,16
50,6,17
57,6,18
64,6,18
71,4,12
78,4,14
85,4,12
92,6,17
100,4,12
110,4,14
120,6,17
130,6,18
140,5,14
150,5,14
157,6,17
164,4,12
171,6,17
178,4,13
185,4,14
192,6,18
200,5,15
212,4,12
225,5,16
237,4,13
250,5,15
255,5,14
261,6,18
266,4,13
272,5,15
277,5,14
283,5,16
288,4,12
294,6,17
300,4,12
307,4,12
314,5,16
321,6,18
328,4,13
335,6,18
342,4,13
350,5,14
357,4,13
364,4,13
371,5,15
378,6,18
385,6,17
392,5,15
400,4,12
416,4,13
433,4,12
450,5,15
455,4,13
461,4,14
466,5,15
472,5,14
477,5,15
483,4,13
488,6,17
494,5,15
500,6,16
507,5,14
514,6,17
521,5,14
528,6,17
535,6,16
542,6,16
550,4,13
560,5,14
570,4,14
580,4,12
590,4,12
600,5,15
605,5,14
611,4,13
616,5,16
622,4,13
627,6,18
633,4,12
638,5,14
644,6,16
650,6,18
658,6,18
666,4,12
675,5,14
683,6,18
691,5,14
699,6,17
700,4,14
707,5,16
714,5,16
721,5,15
728,4,13
735,6,17
742,4,13
750,6,17
757,5,16
764,6,17
771,5,15
778,6,17
785,4,13
792,5,16
800,4,12
808,6,17
816,4,12
825,6,18
833,6,18
841,6,17
849,4,12
850,6,17
856,4,13
862,5,15
868,4,12
875,5,14
881,6,17
887,6,17
893,5,14
900,6,16
904,4,12
909,6,17
913,4,13
918,6,18
922,6,17
927,6,17
931,5,16
936,5,16
940,6,17
945,6,17
950,4,13
956,5,14
962,6,18
968,5,14
975,5,15
981,4,13
987,4,13
993,4,12
1000,6,17
1008,4,13
1016,6,18
1025,5,14
1033,6,18
1041,5,15
1049,6,16
1050,5,15
1055,5,14
1061,4,12
1066,5,14
1072,6,18
1077,4,12
1083,5,14
1088,5,14
1094,6,18
1100,6,17
1105,5,16
1110,5,15
1115,4,14
1120,6,17
1125,5,14
1130,4,12
1135,5,15
1140,4,13
1145,4,13
1150,6,16
1160,6,17
1170,6,17
1180,6,17
1190,4,12
1200,6,17
1225,4,13
1250,5,16
1257,4,12
1264,4,13
1271,6,17
1278,5,16
1285,6,18
1292,6,17
1300,4,13
1306,5,14
1312,5,14
1318,5,15
1325,4,14
1331,6,18
1337,6,16
1343,6,17
1350,6,18
1360,4,12
1370,5,15
1380,6,18
1390,6,16
1400,6,17
1405,4,14
1411,5,15
1416,4,12
1422,5,15
1427,4,13
1433,6,17
1438,6,18
1444,6,18
1450,5,16
1458,5,16
1466,4,12
1475,5,15
1483,6,16
1491,5,14
1499,5,14
1500,4,13
1506,4,13
1512,4,13
1518,6,16
1525,6,17
1531,4,12
1537,5,14
1543,6,18
1550,5,15
1555,4,13
1560,4,13
1565,5,15
1570,6,18
1575,6,17
1580,6,17
1585,4,13
1590,4,12
1595,4,12
1600,5,14
1607,5,14
1614,5,15
1621,4,12
1628,4,13
1635,5,14
1642,4,12
1650,6,18
1656,4,13
1662,6,16
1668,6,17
1675,5,15
1681,6,17
1687,4,13
1693,4,14
1700,5,14
1706,6,17
1712,6,18
1718,5,14
1725,4,13
1731,6,18
1737,6,16
1743,6,18
1750,5,15
1755,5,15
1760,5,14
1765,4,12
1770,4,13
1775,6,18
1780,4,13
1785,6,18
1790,5,14
1795,6,18
1800,5,15
1805,4,13
1811,4,12
1816,6,17
1822,4,12
1827,4,12
1833,6,17
1838,5,15
1844,6,18
1850,6,17
1856,6,17
1862,4,13
1868,6,18
1875,5,14
1881,6,18
1887,4,13
1893,5,15
1900,6,18
1906,6,18
1912,6,17
1918,6,18
1925,4,13
1931,6,16
1937,5,15
1943,4,12
1950,5,15
1956,6,17
1962,5,14
1968,6,18
1975,6,18
1981,4,12
1987,6,17
1993,5,15
2000,5,16
2007,4,13
2014,6,18
2021,4,13
2028,5,16
2035,6,16
2042,6,18
2050,5,16
2060,6,16
2070,6,18
2080,6,17
2090,4,13
2100,4,13
2105,5,16
2110,6,18
2115,4,12
2120,4,12
2125,5,14
2130,4,13
2135,4,12
2140,5,15
2145,4,12
2150,4,13
2158,5,15
2166,5,16
2175,6,16
2183,5,15
2191,4,13
2199,5,14
2200,6,16
2210,4,12
2220,6,17
2230,6,18
2240,6,17
2250,5,14
2255,4,12
2261,4,12
2266,6,18
2272,6,18
2277,4,13
2283,4,12
2288,4,13
2294,4,13
2300,5,14
2305,6,18
2311,4,14
2316,6,17
2322,6,18
2327,6,17
2333,4,14
2338,6,17
2344,5,15
2350,6,18
2358,6,17
2366,6,18
2375,5,16
2383,4,12
2391,5,14
2399,5,16
2400,6,18
2410,4,13
2420,6,16
2430,4,13
2440,4,12
2450,6,17
2458,4,12
2466,4,13
2475,5,15
2483,4,13
2491,6,17
2499,4,12
2500,4,12
2506,5,14
2512,6,18
2518,6,18
2525,4,14
2531,6,17
2537,6,17
2543,6,16
2550,4,14
2554,6,18
2559,5,15
2563,4,14
2568,4,12
2572,6,18
2577,5,15
2581,6,17
2586,4,13
2590,6,17
2595,6,17
2600,4,12
2606,5,16
2612,4,14
2618,4,12
2625,4,12
2631,5,14
2637,6,18
2643,4,13
2650,5,15
2655,6,17
2661,4,12
2666,4,14
2672,6,17
2677,4,12
2683,4,13
2688,6,16
2694,4,12
2700,4,12
2706,6,17
2712,5,16
2718,6,17
2725,4,13
2731,6,16
2737,5,14
2743,4,12
2750,5,16
2757,5,14
2764,4,13
2771,4,12
2778,4,14
2785,4,13
2792,4,12
2800,6,16
2805,5,15
2810,6,17
2815,5,14
2820,6,17
2825,4,14
2830,6,17
2835,5,16
2840,5,14
2845,6,16
2850,4,14
2858,6,18
2866,4,13
2875,5,15
2883,6,17
2891,4,14
2899,6,17
2900,4,13
2907,5,14
2914,6,17
2921,4,14
2928,4,13
2935,6,18
2942,6,17
2950,6,18
2957,6,18
2964,4,12
2971,5,15
2978,4,12
2985,6,17
2992,4,12
3000,4,13
3007,5,15
3014,6,18
3021,5,16
3028,4,13
3035,4,13
3042,6,17
3050,6,18
3058,6,17
3066,4,13
3075,4,13
3083,4,13
3091,4,12
3099,6,18
3100,6,17
3105,4,12
3111,5,15
3116,6,17
3122,4,12
3127,5,14
3133,6,18
3138,6,18
3144,5,15
3150,6,17
3156,5,15
3162,5,15
3168,6,18
3175,5,15
3181,6,17
3187,4,13
3193,4,14
3200,5,16
3205,5,16
3210,5,16
3215,4,12
3220,5,14
3225,4,13
3230,6,18
3235,5,16
3240,4,12
3245,6,18
3250,4,13
3262,5,16
3275,5,16
3287,4,12
3300,6,18
3305,6,18
3311,6,18
3316,4,13
3322,6,18
3327,5,16
3333,6,17
3338,6,18
3344,5,14
3350,4,12
3357,4,14
3364,4,12
3371,4,13
3378,4,12
3385,6,17
3392,4,13
3400,5,14
3405,4,12
3410,5,15
3415,6,18
3420,5,16
3425,6,16
3430,5,14
3435,6,18
3440,4,14
