CreateTime,Duration,MaxWaitingTime
50,34,13
75,44,16
100,36,13
125,35,13
250,34,13
275,33,12
400,46,17
425,48,18
450,44,16
500,44,17
525,37,14
550,33,12
575,44,17
600,48,18
650,48,18
850,39,15
900,48,18
925,40,15
950,34,12
975,34,13
1000,40,15
1050,44,17
1100,33,12
1200,46,18
1300,32,12
1400,41,15
1450,40,15
1475,39,15
1500,35,13
1525,33,12
1550,37,14
1600,35,13
1900,39,15
1950,32,12
1975,39,15
2000,46,18
2025,34,13
2100,47,18
2150,34,12
2200,35,13
2225,43,16
2250,44,17
2275,37,14
2300,34,12
2325,43,16
2350,35,13
2375,43,16
2400,36,13
2425,33,12
2500,33,12
2525,36,13
2600,46,17
2625,43,16
2650,44,17
2850,47,18
2950,39,14
3000,42,16
3025,38,14
3050,34,13
3150,42,16
3500,41,16
3550,38,14
3650,45,17
3700,42,16
3750,38,14
3850,33,12
3900,42,16
4000,44,17
4050,41,15
4075,33,12
4100,36,13
4200,32,12
4250,38,14
4300,47,18
4350,39,15
4450,44,17
4500,39,14
4550,48,18
4600,35,13
4650,46,17
4675,46,17
4700,35,13
4750,38,14
4775,34,12
4850,45,17
4900,40,15
4925,41,15
5000,44,17
5050,33,12
5100,32,12
5125,36,13
5250,44,17
5275,45,17
5300,40,15
5400,42,16
5450,37,14
5550,48,18
5575,43,16
5600,44,17
5650,41,15
5700,42,16
5750,48,18
5800,44,17
5850,48,18
5950,45,17
6000,36,13
6050,40,15
6100,44,17
6125,36,13
6150,34,13
6250,48,18
6400,42,16
6450,35,13
6550,37,14
6600,45,17
6650,38,14
6675,48,18
6700,43,16
6850,45,17
6875,47,18
6900,41,16
6925,47,18
6950,42,16
7000,40,15
7050,46,17
7100,40,15
7200,36,13
7250,46,18
7300,37,14
7325,34,12
7350,45,17
7400,44,17
7450,36,13
7550,43,16
7650,35,13
7700,46,18
7750,39,15
7775,38,14
7800,37,14
7850,41,15
7900,32,12
7925,45,17
7950,39,15
8000,48,18
8050,32,12
8100,42,16
8125,41,16
8150,39,14
8175,44,16
8200,36,13
8225,37,14
8300,37,14
8400,46,18
8550,45,17
8600,48,18
8625,43,16
8650,37,14
8700,35,13
8750,34,13
8900,36,13
8950,48,18
9050,42,16
9100,39,15
9250,34,12
9400,38,14
9425,36,13
9450,38,14
9475,40,15
9550,33,12
9650,47,18
9700,47,18
