CreateTime,Duration,MaxWaitingTime
0,6,12
5,6,11
10,6,12
15,5,11
20,4,9
25,5,10
30,6,11
35,4,8
40,5,9
45,6,11
50,5,10
54,5,10
59,4,8
63,6,12
68,6,11
72,4,8
77,6,11
81,5,10
86,5,10
90,6,12
95,5,10
100,5,10
104,5,11
108,6,12
112,6,12
116,4,9
120,5,10
124,4,8
129,4,8
133,6,12
137,6,12
141,4,9
145,6,11
150,6,12
158,5,9
166,5,9
175,5,9
183,6,12
191,5,10
199,6,12
200,4,8
208,5,10
216,5,9
225,6,11
233,4,9
241,6,12
249,5,10
250,5,11
254,5,11
259,4,8
263,5,11
268,4,8
272,5,10
277,4,8
281,6,12
286,5,9
290,4,8
295,6,12
300,5,11
306,4,8
312,4,8
318,6,11
325,4,8
331,5,10
337,6,12
343,4,8
350,6,12
354,4,8
359,5,11
363,5,9
368,6,11
372,6,11
377,4,8
381,5,11
386,6,12
390,6,12
395,4,8
400,6,12
405,6,11
410,4,8
415,6,11
420,6,12
425,5,10
430,6,12
435,4,9
440,6,12
445,6,11
450,5,10
454,6,12
459,6,12
463,4,9
468,5,10
472,4,9
477,5,9
481,6,12
486,5,9
490,5,10
495,6,12
500,6,12
505,4,8
511,4,8
516,5,10
522,6,12
527,4,9
533,5,10
538,6,12
544,6,12
550,6,12
566,4,8
583,4,8
600,4,9
608,4,9
616,4,8
625,5,10
633,5,9
641,4,9
649,4,9
650,4,8
658,4,9
666,6,12
675,5,10
683,4,9
691,4,8
699,5,11
700,4,8
725,4,9
750,5,10
755,6,11
760,6,12
765,5,10
770,4,9
775,4,9
780,6,12
785,5,11
790,6,12
795,4,9
800,6,12
804,4,8
808,5,10
812,5,9
816,6,12
820,6,12
824,5,9
829,6,12
833,6,11
837,6,12
841,4,9
845,6,11
850,4,8
857,5,11
864,4,8
871,5,10
878,5,11
885,6,12
892,5,11
900,6,12
906,4,9
912,4,9
918,4,8
925,4,8
931,5,9
937,4,8
943,4,8
950,5,11
955,6,12
960,6,12
965,4,9
970,5,10
975,5,11
980,4,8
985,5,9
990,4,8
995,5,11
1000,6,12
1005,6,12
1011,5,10
1016,6,12
1022,4,9
1027,6,12
