CreateTime,Duration,MaxWaitingTime
0,8,7
50,8,7
75,9,7
100,8,7
150,12,9
166,10,8
183,10,8
200,9,7
225,10,8
250,10,8
300,10,8
325,8,7
350,8,7
366,8,7
383,12,9
400,12,9
425,9,7
450,8,7
475,9,8
500,11,9
525,12,9
550,12,9
558,11,8
566,9,8
575,8,7
583,12,9
591,9,8
599,8,7
600,9,8
602,9,7
604,11,8
606,9,7
608,11,9
610,8,7
612,8,7
614,11,9
616,9,8
618,10,8
620,12,9
622,11,8
624,8,7
626,8,7
628,8,7
630,9,8
632,11,8
634,8,7
636,12,9
638,12,9
640,11,9
642,10,8
644,8,7
646,9,7
648,10,8
650,11,9
675,9,7
700,9,7
725,10,8
750,12,9
775,8,7
800,8,7
825,8,7
850,9,8
875,12,9
900,8,7
925,12,9
950,9,7
960,10,8
970,12,9
980,12,9
990,9,7
1000,10,8
1025,12,9
1050,8,7
1100,11,9
1125,11,9
1150,11,9
1175,12,9
1200,9,7
1225,11,9
1250,12,9
1275,8,7
1300,10,8
1350,10,8
1366,11,9
1383,9,7
1400,10,8
1416,11,8
1433,12,9
1450,12,9
1475,12,9
1500,9,7
1516,10,8
1533,10,8
1550,12,9
1575,11,8
1600,11,9
1608,8,7
1616,12,9
1625,10,8
1633,9,8
1641,11,8
1649,12,9
1650,12,9
1675,10,8
1700,8,7
1750,9,7
1775,8,7
1800,12,9
1825,8,7
1850,10,8
1866,9,8
1883,8,7
1900,8,7
1925,8,7
1950,8,7
1960,10,8
1970,12,9
1980,8,7
1990,12,9
2000,10,8
2025,10,8
2050,10,8
2075,12,9
2100,8,7
2125,12,9
2150,12,9
2200,9,8
2225,9,7
2250,8,7
2275,12,9
2300,10,8
2325,12,9
2350,12,9
2366,9,8
2383,9,7
2400,8,7
2425,11,9
2450,12,9
2475,11,8
2500,8,7
2525,9,7
2550,11,9
2600,12,9
2625,10,8
2650,10,8
2662,8,7
2675,10,8
2687,9,7
2700,12,9
2750,8,7
2775,12,9
2800,8,7
2802,8,7
2805,12,9
2808,11,9
2811,8,7
2814,12,9
2817,12,9
2820,10,8
2823,9,7
2826,12,9
2829,12,9
2832,11,9
2835,8,7
2838,12,9
2841,10,8
2844,9,7
2847,11,9
2850,12,9
2866,12,9
2883,11,9
2900,12,9
2925,10,8
2950,11,9
2966,9,7
2983,12,9
3000,11,9
3025,10,8
3050,10,8
3075,11,9
3100,10,8
3116,8,7
3133,9,8
3150,12,9
3175,8,7
3200,10,8
3225,12,9
3250,12,9
3275,11,8
3300,8,7
3304,9,7
3309,12,9
3313,10,8
3318,9,7
3322,9,7
3327,9,8
3331,12,9
3336,11,9
3340,10,8
3345,8,7
3350,12,9
3400,11,8
3425,10,8
3450,12,9
3466,10,8
3483,12,9
3500,10,8
3525,9,7
3550,11,8
3600,12,9
3605,9,8
3611,9,8
3616,9,7
3622,11,9
3627,12,9
3633,11,9
3638,10,8
3644,12,9
3650,12,9
3700,10,8
3716,10,8
3733,9,7
3750,8,7
3775,11,8
3800,10,8
3825,12,9
3850,10,8
3875,8,7
3900,10,8
3925,12,9
3950,12,9
4000,12,9
4016,12,9
4033,10,8
4050,12,9
4100,12,9
4125,10,8
4150,9,8
4175,10,8
4200,9,7
4250,12,9
4275,11,9
