CreateTime,Duration,MaxWaitingTime
50,44,11
150,38,9
200,41,10
250,36,9
275,42,11
350,42,11
375,47,12
400,41,10
550,39,10
600,35,8
650,45,12
675,45,12
700,36,9
750,45,12
800,42,11
825,45,11
850,46,12
875,41,10
900,40,10
950,38,9
975,37,9
1000,46,12
1150,47,12
1250,37,9
1275,40,10
1300,41,10
1350,43,11
1400,45,11
1450,44,11
1475,37,9
1700,44,11
1725,37,9
1750,42,10
1800,39,10
1825,34,8
1850,35,9
1900,40,10
1916,45,11
1933,32,8
1950,35,9
2000,32,8
2025,40,10
2050,45,12
2150,41,10
2200,45,11
2225,32,8
2250,36,9
2300,40,10
2316,34,8
2333,44,11
2350,35,9
2375,45,11
2500,39,10
2550,36,9
2600,44,11
2650,47,12
2675,40,10
2700,35,9
2750,45,11
2800,33,8
2850,48,12
2900,34,8
3000,45,11
3050,34,8
3100,40,10
3150,40,10
3175,35,9
3200,46,12
3300,43,11
3350,39,10
3375,37,9
3450,33,8
3500,41,10
3550,36,9
3575,37,9
3600,45,11
3650,32,8
3675,38,9
3750,41,10
3800,40,10
3950,37,9
4000,34,8
4050,42,11
4100,32,8
4125,33,8
4150,47,12
4175,46,12
4200,37,9
4225,43,11
4250,36,9
4275,44,11
4300,36,9
4450,48,12
4475,48,12
4500,36,9
4525,47,12
4550,44,11
4575,43,11
4600,33,8
4650,36,9
4850,45,11
4900,38,10
4916,46,12
4933,43,11
5000,38,10
5100,34,8
5150,36,9
5175,35,8
5200,47,12
5250,48,12
5300,46,12
5350,34,8
5375,42,11
5400,37,9
5500,44,11
5600,45,12
5650,40,10
5675,45,11
5750,32,8
5775,41,10
5800,42,11
5825,46,12
5850,34,8
5875,38,9
5900,44,11
5916,32,8
5933,33,8
6000,41,10
6050,48,12
6100,39,10
6150,33,8
6175,37,9
6200,37,9
6225,36,9
6300,44,11
6325,47,12
6400,36,9
6450,47,12
6500,42,11
6525,48,12
6550,43,11
6600,43,11
6625,39,10
6650,44,11
6700,38,9
6725,42,10
6750,42,11
6800,43,11
6850,35,9
6950,40,10
6975,39,10
7000,48,12
7050,42,11
7100,40,10
7125,43,11
7150,47,12
7200,36,9
7250,40,10
7300,48,12
7325,38,9
7350,32,8
7400,43,11
7416,35,8
7433,40,10
7450,47,12
7550,41,10
7600,46,12
7650,38,9
7675,42,10
7700,45,12
7750,41,10
7800,41,10
7850,34,8
7900,33,8
7925,46,12
7950,47,12
8000,39,10
8050,38,10
8075,48,12
8100,34,8
8125,38,9
8250,38,10
8275,38,9
8350,40,10
8400,32,8
8450,33,8
8500,43,11
8550,45,11
8600,42,11
8616,45,12
8633,43,11
8650,44,11
8750,48,12
8900,36,9
8925,47,12
8950,32,8
9000,40,10
9025,48,12
9050,46,12
9075,46,12
9100,45,11
9150,36,9
9200,33,8
9250,39,10
9400,47,12
9425,46,12
9450,45,11
9500,40,10
9550,43,11
9700,44,11
9750,39,10
9775,46,12
9800,40,10
9850,46,12
9875,48,12
10000,43,11
10050,36,9
10150,43,11
10200,39,10
10250,45,11
10300,46,12
10450,32,8
10500,44,11
10550,45,11
10600,34,8
10625,45,11
10650,42,10
10700,47,12
10725,35,9
10750,45,12
10800,39,10
10850,40,10
10900,41,10
10950,34,8
11000,38,9
11025,33,8
11050,37,9
11066,48,12
11083,42,11
11150,34,8
11200,37,9
11225,35,8
11250,34,8
11300,47,12
11350,37,9
11400,45,12
11425,35,9
11550,33,8
11750,36,9
11775,36,9
11800,44,11
11825,46,12
11900,40,10
11925,33,8
11950,48,12
12000,44,11
12050,41,10
12075,37,9
12100,36,9
12150,34,8
12200,36,9
12250,46,12
12300,37,9
12325,46,12
12350,37,9
12366,48,12
12383,36,9
12400,38,9
12425,40,10
12550,47,12
12600,37,9
12650,37,9
12675,32,8
12700,37,9
12750,39,10
12800,43,11
12825,47,12
12850,46,12
13100,39,10
13200,37,9
13250,41,10
13275,40,10
13300,43,11
13450,48,12
13500,32,8
13525,41,10
13550,48,12
13700,40,10
13725,34,8
13750,42,11
13800,41,10
13825,48,12
13850,43,11
13950,39,10
13975,46,12
14000,39,10
14050,46,12
14100,36,9
14150,42,10
14200,38,9
14250,40,10
14300,46,12
14325,41,10
14350,37,9
14400,47,12
14425,39,10
14450,45,12
14500,34,8
14550,42,11
14575,37,9
14600,45,12
14650,43,11
14700,46,12
14750,47,12
14775,41,10
14850,45,11
14900,35,9
14925,37,9
15000,45,12
15025,44,11
15050,48,12
15075,45,11
15150,36,9
15200,46,12
15250,37,9
15275,38,9
15300,43,11
15325,41,10
15350,40,10
15450,32,8
15550,45,12
15575,43,11
15600,36,9
15750,33,8
15800,45,12
15850,44,11
15900,47,12
15950,37,9
16000,33,8
16150,42,11
16175,44,11
16200,46,12
16350,47,12
16450,45,12
16475,45,12
16500,47,12
16600,33,8
16625,45,11
16650,46,12
16666,32,8
16683,35,9
16700,40,10
16750,39,10
16900,46,12
16925,38,9
16950,44,11
17000,41,10
17050,43,11
17100,32,8
17150,41,10
17175,45,11
17300,35,9
17350,43,11
17375,41,10
17400,40,10
17450,34,8
17475,39,10
17500,45,12
17600,33,8
17625,46,12
17700,46,12
17750,46,12
17775,36,9
17800,34,8
17850,48,12
17900,34,8
18000,47,12
18050,39,10
18075,33,8
18100,39,10
18150,36,9
18200,46,12
18300,44,11
18400,39,10
18450,45,12
18500,36,9
