CreateTime,Duration,MaxWaitingTime
0,48,12
100,45,12
200,38,9
400,44,11
450,43,11
500,45,11
550,40,10
575,40,10
600,34,8
650,36,9
800,37,9
825,32,8
850,34,8
875,34,8
900,36,9
925,45,11
950,33,8
1050,35,9
1150,33,8
1250,44,11
1300,45,11
1350,43,11
1400,39,10
1500,48,12
1600,37,9
1700,34,8
1725,41,10
1950,43,11
2000,39,10
2050,36,9
2100,35,9
2200,43,11
2250,43,11
2275,42,11
2450,35,9
2475,36,9
2600,48,12
2650,36,9
2800,46,12
2950,41,10
3100,43,11
3125,45,12
3150,48,12
3200,33,8
3250,48,12
3500,32,8
3700,46,12
3725,33,8
3800,41,10
3850,32,8
3950,43,11
4100,38,9
4250,32,8
4300,42,11
4350,35,9
4500,36,9
4800,38,9
4900,38,9
4925,39,10
5100,40,10
5150,36,9
5200,45,12
5300,33,8
5400,46,12
5450,32,8
5500,43,11
5550,37,9
5650,40,10
5750,47,12
5850,48,12
6050,45,11
6075,46,12
6200,38,9
6225,40,10
6250,33,8
6300,48,12
6325,43,11
6400,37,9
6450,32,8
6475,36,9
6500,36,9
6550,40,10
6600,34,8
6625,39,10
6650,42,10
6850,46,12
6900,43,11
6950,33,8
7000,38,10
7150,47,12
7175,47,12
7200,42,11
7400,46,12
7500,37,9
7525,37,9
7550,46,12
7700,44,11
7750,33,8
7800,33,8
7850,37,9
7950,44,11
8100,37,9
8200,34,8
8225,41,10
8250,35,9
8350,46,12
8450,48,12
8500,40,10
8550,41,10
8850,36,9
8950,42,11
9000,32,8
9050,37,9
9150,34,8
9200,36,9
9250,45,11
9350,43,11
9400,42,11
9450,36,9
9650,35,8
9750,32,8
9800,35,9
9850,33,8
9950,32,8
9975,33,8
10000,35,8
10100,32,8
10150,33,8
10200,35,8
10225,35,9
10250,35,9
10400,41,10
10450,36,9
10600,44,11
10650,41,10
10700,47,12
10800,37,9
11100,41,10
11150,35,9
11200,45,11
11250,46,12
11300,34,8
11350,41,10
11400,34,8
11500,37,9
11550,46,12
11600,36,9
11650,43,11
11700,33,8
11725,41,10
11750,35,8
11800,33,8
11850,46,12
11900,47,12
12000,37,9
12100,40,10
12150,35,9
12200,34,8
12250,40,10
12300,32,8
12450,45,12
12500,47,12
12550,37,9
12575,37,9
12600,32,8
12650,32,8
12700,45,12
12850,42,11
12950,42,11
13100,37,9
13150,39,10
