CreateTime,Duration,MaxWaitingTime
0,18,4
16,24,6
33,21,5
50,23,6
75,17,4
100,22,6
116,23,6
133,23,6
150,22,6
200,20,5
225,16,4
250,16,4
266,23,6
283,21,5
300,22,6
325,18,4
350,20,5
375,21,5
400,19,5
450,17,4
466,19,5
483,20,5
500,24,6
550,24,6
600,20,5
625,19,5
650,24,6
666,17,4
683,20,5
700,24,6
750,20,5
775,24,6
800,20,5
825,19,5
850,24,6
866,23,6
883,17,4
900,18,4
925,22,6
950,19,5
962,19,5
975,22,6
987,22,6
1000,19,5
1016,20,5
1033,19,5
1050,16,4
1075,23,6
1150,20,5
1175,20,5
1200,16,4
1225,16,4
1250,22,6
1266,20,5
1283,20,5
1300,23,6
1350,16,4
1366,21,5
1383,19,5
1400,22,6
1425,23,6
1450,22,6
1466,18,4
1483,23,6
1500,24,6
1512,17,4
1525,21,5
1537,20,5
1550,21,5
1566,23,6
1583,17,4
1600,17,4
1625,23,6
1650,16,4
1675,23,6
1700,22,6
1725,23,6
1750,20,5
1766,20,5
1783,17,4
1800,19,5
1825,16,4
1850,22,6
1900,24,6
1912,24,6
1925,20,5
1937,17,4
1950,24,6
1962,23,6
1975,17,4
1987,23,6
2000,21,5
2025,24,6
2050,16,4
2066,21,5
2083,21,5
2100,19,5
2125,23,6
2150,20,5
2175,19,5
2200,22,6
2250,21,5
2275,18,4
2300,21,5
2312,19,5
2325,23,6
2337,18,4
2350,22,6
2375,22,6
2400,22,6
2416,24,6
2433,20,5
2450,16,4
2475,18,4
2500,19,5
2516,22,6
2533,24,6
2550,19,5
2566,23,6
2583,20,5
2600,24,6
2612,22,6
2625,21,5
2637,19,5
2650,16,4
2675,21,5
2700,18,4
2716,23,6
2733,19,5
2750,17,4
2800,19,5
2825,24,6
2850,16,4
2875,16,4
2900,19,5
2912,23,6
2925,22,6
2937,16,4
2950,21,5
2966,16,4
2983,17,4
3000,20,5
3025,18,4
3100,16,4
3150,17,4
3166,18,4
3183,20,5
3250,22,6
3266,21,5
3283,23,6
3300,22,6
3325,16,4
3350,16,4
3375,16,4
3400,19,5
3450,16,4
3466,24,6
3483,24,6
3500,21,5
3516,23,6
3533,20,5
3550,20,5
3566,18,4
3583,20,5
3600,19,5
3616,16,4
3633,20,5
3650,16,4
3675,23,6
3700,21,5
3716,16,4
3733,23,6
3750,22,6
3775,23,6
3800,18,4
3825,19,5
3850,19,5
3900,20,5
3912,17,4
3925,22,6
3937,16,4
3950,21,5
3960,17,4
3970,21,5
3980,20,5
3990,19,5
4000,24,6
4012,16,4
4025,21,5
4037,19,5
4050,23,6
4075,23,6
4100,20,5
4116,22,6
4133,20,5
4150,22,6
4200,18,4
4225,22,6
4250,22,6
4275,17,4
4300,22,6
4325,19,5
4350,23,6
4366,16,4
4383,23,6
4400,23,6
4412,18,4
4425,18,4
4437,22,6
4450,16,4
4466,21,5
4483,19,5
4500,22,6
4516,23,6
4533,22,6
4600,24,6
4612,18,4
4625,22,6
4637,16,4
4650,16,4
4675,17,4
4700,20,5
4800,19,5
4812,20,5
4825,22,6
4837,17,4
4850,19,5
4866,16,4
4883,18,4
4900,21,5
4925,17,4
4950,22,6
4962,23,6
4975,16,4
4987,16,4
5000,21,5
5016,22,6
5033,17,4
5050,22,6
5075,21,5
5100,16,4
5150,22,6
5200,18,4
5212,21,5
5225,22,6
5237,19,5
5250,17,4
5300,21,5
5310,24,6
5320,21,5
5330,19,5
5340,20,5
5350,22,6
5375,21,5
5400,16,4
5450,18,4
5475,16,4
5550,19,5
5575,18,4
5600,21,5
5612,19,5
5625,17,4
5637,24,6
5650,17,4
5662,23,6
5675,24,6
5687,21,5
5700,22,6
5725,23,6
5750,16,4
5800,17,4
5850,17,4
5875,24,6
5900,20,5
5925,24,6
5950,20,5
5962,17,4
5975,22,6
5987,22,6
6000,19,5
6050,16,4
6075,23,6
6100,16,4
6125,21,5
6150,18,4
6175,21,5
6200,16,4
6216,18,4
6233,16,4
6250,22,6
6266,21,5
6283,19,5
6300,23,6
6316,17,4
6333,17,4
6350,23,6
6400,22,6
6425,17,4
6450,23,6
6475,23,6
6500,23,6
6525,19,5
6550,22,6
6575,23,6
6600,19,5
6625,17,4
6650,21,5
6662,18,4
6675,21,5
6687,21,5
6750,16,4
6766,19,5
6783,21,5
6800,24,6
6816,21,5
6833,21,5
6850,17,4
6866,19,5
6883,23,6
6900,17,4
6925,24,6
6950,19,5
6975,22,6
7000,16,4
7050,20,5
7075,23,6
7100,18,4
7112,23,6
7125,18,4
7137,16,4
7150,22,6
7166,16,4
7183,24,6
7200,24,6
7225,20,5
7250,21,5
7266,16,4
7283,17,4
7300,17,4
7325,16,4
7350,16,4
7375,23,6
7400,21,5
7425,20,5
7450,22,6
7466,18,4
7483,22,6
7500,24,6
7525,20,5
7550,21,5
7562,22,6
7575,18,4
7587,18,4
7600,21,5
7625,24,6
7650,20,5
7675,22,6
7700,21,5
7750,19,5
7800,20,5
7816,23,6
7833,22,6
7850,24,6
7866,20,5
7883,23,6
7900,16,4
7925,20,5
8000,21,5
8012,19,5
8025,16,4
8037,20,5
8050,24,6
8075,17,4
8150,23,6
8166,16,4
8183,17,4
8200,22,6
8216,18,4
8233,19,5
8250,18,4
8262,16,4
8275,19,5
8287,19,5
8300,22,6
8316,19,5
8333,19,5
8350,22,6
8362,18,4
8375,16,4
8387,16,4
8400,23,6
8416,19,5
8433,23,6
8450,21,5
8500,17,4
8512,19,5
8525,23,6
8537,16,4
8550,21,5
8600,21,5
8650,22,6
8675,16,4
8700,20,5
8716,20,5
8733,16,4
8750,23,6
8762,17,4
8775,20,5
8787,21,5
8800,22,6
8812,22,6
8825,20,5
8837,18,4
8850,16,4
8875,20,5
8900,20,5
8916,19,5
8933,18,4
8950,17,4
8975,19,5
9000,18,4
9012,18,4
9025,21,5
9037,19,5
9050,17,4
9066,16,4
9083,16,4
9100,20,5
9116,21,5
9133,22,6
9150,18,4
9200,22,6
9216,21,5
9233,22,6
9250,20,5
9275,16,4
9300,23,6
9316,23,6
9333,21,5
9350,20,5
9375,18,4
9400,18,4
9425,21,5
9450,18,4
9462,18,4
9475,18,4
9487,17,4
9500,22,6
9525,17,4
9550,22,6
9575,16,4
9600,20,5
9650,23,6
9700,18,4
9716,19,5
9733,20,5
9750,20,5
9775,17,4
9800,19,5
9812,16,4
9825,22,6
9837,21,5
9850,23,6
9866,24,6
9883,20,5
9900,16,4
9925,24,6
9950,20,5
9962,21,5
9975,19,5
9987,22,6
10000,20,5
10050,22,6
10075,21,5
10150,16,4
10166,24,6
10183,21,5
10200,18,4
10225,17,4
10250,23,6
10350,23,6
10375,18,4
10400,18,4
10416,24,6
10433,21,5
10450,22,6
10466,23,6
10483,19,5
10500,19,5
10550,24,6
10562,20,5
10575,21,5
10587,20,5
10600,21,5
10650,23,6
10666,21,5
10683,19,5
10700,22,6
10716,23,6
10733,17,4
10750,19,5
10762,22,6
10775,17,4
10787,22,6
10800,24,6
10812,20,5
10825,23,6
10837,17,4
10850,17,4
10875,19,5
10900,24,6
10912,17,4
10925,24,6
10937,20,5
10950,17,4
10962,19,5
10975,18,4
10987,24,6
11050,18,4
11075,22,6
11100,17,4
11125,21,5
11150,17,4
11175,21,5
11200,24,6
11250,16,4
11260,16,4
11270,17,4
11280,23,6
11290,20,5
11300,21,5
11350,23,6
11375,20,5
11400,24,6
11500,20,5
11516,17,4
11533,16,4
11550,20,5
11566,24,6
11583,17,4
11600,24,6
11625,21,5
11650,17,4
11675,16,4
11700,16,4
11725,18,4
11750,22,6
11775,16,4
11800,19,5
11850,19,5
11862,18,4
11875,20,5
11887,20,5
11900,17,4
11925,24,6
11950,22,6
11966,20,5
11983,21,5
12000,23,6
12016,23,6
12033,20,5
12050,22,6
12066,19,5
12083,22,6
12100,23,6
12125,17,4
12150,22,6
12166,16,4
12183,24,6
12200,24,6
12225,18,4
12250,22,6
12262,24,6
12275,17,4
12287,22,6
12300,21,5
12316,19,5
12333,16,4
12400,21,5
12416,21,5
12433,19,5
12450,24,6
12500,22,6
12516,20,5
12533,17,4
12550,16,4
12600,18,4
12650,19,5
12700,24,6
12750,22,6
12800,21,5
12816,20,5
12833,22,6
12850,16,4
12860,21,5
12870,18,4
12880,18,4
12890,20,5
12900,17,4
12916,23,6
12933,21,5
12950,21,5
12966,16,4
12983,20,5
13000,16,4
13010,21,5
13020,20,5
13030,19,5
13040,19,5
13050,19,5
13075,19,5
13100,20,5
13150,16,4
13175,18,4
13200,20,5
13225,21,5
13250,24,6
13266,24,6
13283,20,5
13300,22,6
13316,23,6
13333,18,4
13350,16,4
13366,17,4
13383,18,4
13400,23,6
13450,16,4
13466,23,6
13483,20,5
13500,20,5
13525,18,4
13550,23,6
13575,24,6
13600,22,6
13616,24,6
13633,22,6
13650,23,6
13675,18,4
13700,19,5
13725,21,5
13750,21,5
13775,24,6
13800,16,4
13825,21,5
13850,19,5
13875,17,4
13900,19,5
13916,20,5
13933,21,5
13950,16,4
13962,18,4
13975,19,5
13987,24,6
14000,20,5
14100,16,4
14112,19,5
14125,21,5
14137,24,6
14150,17,4
14200,18,4
14225,20,5
14250,21,5
14266,23,6
14283,23,6
14300,17,4
14325,20,5
14350,20,5
14366,19,5
14383,18,4
14400,22,6
14450,22,6
14466,22,6
14483,20,5
14500,24,6
14550,16,4
14600,24,6
14625,18,4
14650,20,5
14675,22,6
14700,17,4
14725,19,5
14750,21,5
14775,18,4
14800,20,5
14816,18,4
14833,23,6
14850,23,6
14875,19,5
14900,22,6
14916,21,5
14933,17,4
14950,24,6
14966,17,4
14983,16,4
15000,16,4
15016,24,6
15033,16,4
15050,17,4
15100,19,5
15116,24,6
15133,21,5
15150,16,4
15166,17,4
15183,23,6
15200,19,5
15225,21,5
15300,23,6
15350,24,6
15366,19,5
15383,16,4
15400,16,4
15425,16,4
15450,17,4
15466,16,4
15483,23,6
15500,24,6
15525,18,4
15550,19,5
15566,21,5
15583,18,4
15600,21,5
15625,17,4
15650,22,6
15700,22,6
15800,20,5
15825,22,6
15850,20,5
15875,19,5
15900,24,6
15916,17,4
15933,24,6
15950,16,4
15975,16,4
16000,23,6
16025,20,5
16050,19,5
16150,19,5
16166,19,5
16183,17,4
16200,21,5
16250,24,6
16266,23,6
16283,24,6
16300,21,5
16350,20,5
16375,17,4
16400,22,6
16425,17,4
16450,18,4
16466,16,4
16483,21,5
16500,21,5
16516,21,5
16533,16,4
16550,18,4
16562,20,5
16575,18,4
16587,20,5
16600,18,4
16616,21,5
16633,16,4
16650,19,5
16666,16,4
16683,18,4
16750,17,4
16800,16,4
16816,24,6
16833,19,5
16850,21,5
16875,19,5
16900,20,5
16925,24,6
17000,18,4
17025,24,6
17050,19,5
17100,22,6
17125,17,4
17150,17,4
17162,17,4
17175,19,5
17187,16,4
17200,19,5
17216,17,4
17233,23,6
17250,20,5
17266,18,4
17283,20,5
17350,16,4
17375,20,5
17400,24,6
17450,16,4
17500,24,6
17550,16,4
17566,21,5
17583,21,5
17600,20,5
17616,23,6
17633,22,6
17700,19,5
17725,20,5
17750,17,4
17766,19,5
17783,21,5
17800,23,6
17825,21,5
17850,22,6
17862,19,5
17875,22,6
17887,22,6
17900,21,5
17925,18,4
17950,17,4
17962,18,4
17975,24,6
17987,20,5
18000,21,5
18016,18,4
18033,17,4
18050,23,6
18066,24,6
18083,21,5
18100,24,6
18125,23,6
18150,21,5
18200,18,4
18225,21,5
18250,23,6
18260,22,6
18270,19,5
18280,23,6
18290,23,6
18300,20,5
18312,22,6
18325,22,6
18337,18,4
18350,21,5
18375,23,6
18400,18,4
18416,18,4
18433,22,6
18450,24,6
18475,23,6
18500,18,4
18550,24,6
18600,21,5
18625,24,6
18700,22,6
18750,17,4
18775,16,4
18800,24,6
18816,18,4
18833,21,5
18850,23,6
18866,20,5
18883,24,6
18900,18,4
18925,20,5
18950,24,6
18962,20,5
18975,16,4
18987,24,6
19000,21,5
19050,18,4
19075,23,6
19100,22,6
19125,23,6
19150,20,5
19166,20,5
19183,22,6
19200,24,6
19225,23,6
19250,24,6
19266,24,6
19283,16,4
19300,24,6
19350,22,6
19375,21,5
19400,24,6
19450,24,6
19466,19,5
19483,23,6
19500,21,5
19525,22,6
19550,19,5
19562,21,5
19575,18,4
19587,21,5
19600,17,4
19616,23,6
19633,16,4
19650,16,4
19675,23,6
19700,22,6
19716,18,4
19733,22,6
19750,18,4
19766,20,5
19783,20,5
19800,17,4
19850,22,6
19866,19,5
19883,17,4
19900,20,5
19950,17,4
19962,17,4
19975,18,4
19987,22,6
20050,22,6
20062,20,5
20075,17,4
20087,21,5
20100,21,5
20116,16,4
20133,17,4
20150,17,4
20166,18,4
20183,24,6
20200,24,6
20216,18,4
20233,19,5
20250,18,4
20262,18,4
20275,21,5
20287,22,6
20300,23,6
20316,24,6
20333,17,4
20350,22,6
20366,18,4
20383,22,6
20450,18,4
20475,17,4
20500,22,6
20512,17,4
20525,16,4
20537,21,5
