CreateTime,Duration,MaxWaitingTime
0,24,6
16,19,5
33,24,6
50,19,5
66,22,6
83,18,4
150,21,5
166,23,6
183,23,6
250,19,5
275,19,5
300,21,5
350,21,5
375,23,6
400,22,6
450,18,4
500,21,5
550,22,6
575,24,6
600,24,6
650,22,6
675,16,4
700,18,4
725,19,5
750,16,4
800,18,4
850,19,5
900,16,4
925,21,5
950,22,6
1000,21,5
1050,24,6
1066,23,6
1083,22,6
1100,16,4
1125,23,6
1150,20,5
1166,21,5
1183,17,4
1200,16,4
1216,23,6
1233,20,5
1250,24,6
1300,20,5
1316,22,6
1333,23,6
1350,16,4
1366,16,4
1383,19,5
1400,16,4
1425,22,6
1450,17,4
1500,20,5
1516,18,4
1533,23,6
1550,24,6
1575,16,4
1600,21,5
1650,18,4
1666,19,5
1683,23,6
1700,21,5
1725,18,4
1750,17,4
1775,23,6
1850,20,5
1900,22,6
1950,23,6
2050,22,6
2075,23,6
2100,23,6
2250,16,4
2275,20,5
2300,24,6
2312,17,4
2325,17,4
2337,16,4
2350,23,6
2375,21,5
2400,17,4
2425,18,4
2450,18,4
2475,21,5
2500,21,5
2525,24,6
2550,20,5
2566,20,5
2583,20,5
2600,23,6
2616,17,4
2633,23,6
2650,24,6
2666,18,4
2683,23,6
2700,17,4
2750,17,4
2800,18,4
2825,22,6
2900,21,5
2925,18,4
2950,16,4
3000,17,4
3050,18,4
3075,21,5
3100,17,4
3112,21,5
3125,21,5
3137,20,5
3150,17,4
3250,22,6
3300,23,6
3325,17,4
3350,16,4
3400,17,4
3450,16,4
3475,21,5
3500,24,6
3550,22,6
3566,17,4
3583,18,4
3600,24,6
3625,18,4
3650,16,4
3700,21,5
3725,24,6
3750,24,6
3775,23,6
3800,22,6
3850,22,6
3866,24,6
3883,24,6
3900,19,5
3950,17,4
4000,18,4
4012,16,4
4025,17,4
4037,24,6
4050,16,4
4100,19,5
4150,19,5
4175,23,6
4200,24,6
4225,18,4
4250,17,4
4300,19,5
4350,21,5
4400,23,6
4450,17,4
4475,22,6
4500,20,5
4525,18,4
4550,20,5
4575,21,5
4600,18,4
4625,19,5
4650,23,6
4700,16,4
4712,22,6
4725,21,5
4737,18,4
4750,23,6
4850,23,6
4875,22,6
4900,17,4
4916,22,6
4933,20,5
4950,24,6
4966,22,6
4983,16,4
5000,24,6
5025,22,6
5050,24,6
5100,19,5
5200,23,6
5225,20,5
5250,24,6
5300,24,6
