CreateTime,Duration,MaxWaitingTime
0,32,4
25,32,4
100,48,6
150,35,4
175,48,6
200,38,5
250,44,6
275,45,6
300,32,4
350,35,4
450,47,6
550,44,6
575,37,4
600,39,5
625,48,6
650,44,6
675,41,5
700,34,4
725,43,6
750,45,6
800,41,5
850,35,4
875,33,4
900,33,4
950,43,6
1000,46,6
1050,39,5
1075,39,5
1100,45,6
1125,44,6
1150,43,5
1166,35,4
1183,47,6
1200,47,6
1225,47,6
1300,33,4
1350,43,6
1450,43,6
1500,46,6
1600,34,4
1625,45,6
1650,37,5
1700,34,4
1725,42,5
1750,39,5
1775,46,6
1800,36,4
1900,37,4
1950,38,5
1975,33,4
2050,46,6
2100,36,4
2125,48,6
2150,40,5
2200,40,5
2250,45,6
2350,48,6
2450,47,6
2550,40,5
2600,33,4
2700,48,6
2725,37,4
2850,32,4
2900,36,4
2925,41,5
2950,44,6
3100,46,6
3150,39,5
3200,40,5
3250,46,6
3300,32,4
3325,47,6
3350,36,4
3400,40,5
3450,48,6
3475,35,4
3500,33,4
3600,40,5
3650,42,5
3700,46,6
3750,42,5
3800,34,4
3850,32,4
3900,44,6
3950,47,6
3975,39,5
4000,35,4
4025,38,5
4050,38,5
4100,33,4
4200,34,4
4250,45,6
4300,34,4
4350,45,6
4400,35,4
4450,40,5
4475,37,5
4550,47,6
4600,32,4
4625,43,6
4700,48,6
4750,46,6
4850,45,6
4875,40,5
4900,32,4
4925,48,6
5000,48,6
5025,39,5
5050,41,5
5100,36,4
5250,44,6
5350,39,5
5375,36,4
5450,43,6
5475,40,5
5550,46,6
5575,36,4
5600,36,4
5650,37,5
5700,33,4
5750,41,5
5800,40,5
5950,32,4
6000,39,5
6025,43,6
6050,36,4
6100,44,6
6125,40,5
6250,37,4
6300,40,5
6350,47,6
6400,35,4
6425,39,5
6450,48,6
6500,46,6
6550,45,6
6600,37,4
6650,41,5
6700,43,6
6750,48,6
6850,39,5
6900,44,6
7000,46,6
7025,33,4
7050,38,5
7100,43,6
7150,40,5
7200,40,5
7225,37,4
7300,38,5
7350,35,4
7400,32,4
7425,41,5
7450,47,6
7475,34,4
7500,40,5
7525,45,6
7600,38,5
7650,45,6
7700,45,6
7750,35,4
7800,40,5
7900,34,4
8000,32,4
8025,38,5
8050,41,5
8100,32,4
8150,37,4
8175,45,6
8200,43,6
8250,40,5
8275,44,6
8300,42,5
8325,38,5
8350,43,5
8375,45,6
8400,42,5
8450,48,6
8500,32,4
8550,32,4
8600,44,6
8625,35,4
8650,35,4
8675,47,6
8700,37,4
8725,46,6
8750,42,5
8775,40,5
8800,46,6
8850,37,4
8900,48,6
8925,48,6
8950,44,6
9000,47,6
9050,44,6
9075,48,6
9250,41,5
9275,45,6
9300,43,6
9350,46,6
9400,43,6
9550,35,4
9650,43,6
9700,42,5
9750,46,6
9800,40,5
9825,39,5
9850,35,4
9875,36,4
9900,37,4
9925,47,6
10000,46,6
10050,37,5
10200,45,6
10250,32,4
10275,48,6
10300,36,4
10350,35,4
10400,44,6
10450,41,5
10475,47,6
10500,40,5
10525,39,5
10650,40,5
10675,43,6
10700,41,5
10725,48,6
10750,43,6
10800,42,5
10825,43,5
10950,35,4
11000,45,6
11050,36,4
11100,35,4
11200,37,4
11225,40,5
11250,41,5
11300,41,5
11325,32,4
11400,45,6
11450,38,5
11500,39,5
11525,35,4
11600,40,5
11650,39,5
11675,34,4
11750,42,5
11800,47,6
11825,47,6
11850,45,6
11875,44,6
11900,38,5
11950,33,4
12000,34,4
12150,48,6
12200,34,4
12300,45,6
12450,35,4
12500,47,6
12525,37,4
12550,40,5
12600,44,6
12650,42,5
12675,42,5
12750,33,4
12800,33,4
12825,41,5
12850,34,4
12866,40,5
12883,40,5
12900,39,5
12925,43,6
12950,34,4
13000,47,6
13025,35,4
13100,39,5
13125,36,4
13150,48,6
13200,32,4
13225,41,5
13250,47,6
13275,33,4
13300,45,6
13325,46,6
13350,48,6
13400,46,6
13450,44,6
13475,33,4
13550,36,4
13700,34,4
13750,44,6
13850,38,5
13900,43,6
13925,44,6
13950,37,4
14100,42,5
14125,46,6
14200,42,5
14250,39,5
14300,38,5
14350,42,5
14450,39,5
14475,39,5
14500,38,5
14550,37,4
14600,32,4
14625,35,4
14650,35,4
14700,48,6
14750,40,5
14850,47,6
14875,45,6
15000,34,4
15100,38,5
15150,38,5
15175,38,5
15200,48,6
15225,44,6
15300,43,6
15350,35,4
15400,37,5
15450,40,5
15475,47,6
15500,37,5
15600,45,6
15625,33,4
15650,32,4
15675,39,5
15700,41,5
15800,41,5
15825,42,5
15850,43,6
15900,40,5
15950,43,6
15966,48,6
15983,39,5
16100,42,5
16150,39,5
16200,40,5
16250,47,6
16300,43,6
16350,40,5
16400,34,4
16450,44,6
16500,36,4
16550,47,6
16650,35,4
16700,37,4
16750,37,4
16800,47,6
16850,43,6
16900,33,4
16950,47,6
17050,35,4
17100,32,4
17125,33,4
17150,41,5
17175,33,4
17250,41,5
17275,35,4
17300,48,6
17325,44,6
17450,42,5
17500,38,5
17550,47,6
17600,35,4
17625,37,4
17650,39,5
17700,39,5
17716,48,6
17733,44,6
17750,40,5
17766,36,4
17783,44,6
17800,41,5
17825,46,6
17850,37,4
17875,34,4
17900,33,4
17925,46,6
17950,46,6
17975,43,6
18050,34,4
18075,43,5
18150,46,6
18175,40,5
18200,45,6
18250,37,4
18275,43,5
18300,46,6
18350,47,6
18375,41,5
18400,46,6
18500,36,4
18550,48,6
18575,47,6
18600,46,6
18650,44,6
18700,46,6
18725,33,4
18750,42,5
18775,45,6
18800,47,6
18850,38,5
18900,34,4
19000,35,4
19050,46,6
19075,34,4
19100,43,6
19150,34,4
19175,45,6
19300,39,5
19350,32,4
19375,44,6
19400,38,5
19450,37,4
19500,42,5
19525,48,6
19600,41,5
19650,38,5
19675,39,5
19700,32,4
19725,45,6
19750,42,5
19800,32,4
19825,35,4
19850,42,5
19900,48,6
20050,45,6
20100,42,5
20200,48,6
20250,41,5
20275,36,4
20350,32,4
20400,36,4
20450,33,4
20475,45,6
20550,44,6
20600,40,5
20616,43,6
20633,43,6
20650,42,5
20700,42,5
20750,40,5
20850,32,4
20900,40,5
20950,40,5
21000,34,4
21025,47,6
21050,42,5
21075,37,4
21100,46,6
21150,35,4
21175,40,5
21200,42,5
21250,42,5
21275,48,6
21350,37,4
21400,37,4
21425,47,6
21450,41,5
21500,46,6
21550,38,5
21575,32,4
21600,35,4
21625,35,4
21650,34,4
21675,32,4
21700,39,5
21725,36,4
21750,41,5
21766,46,6
21783,40,5
21950,46,6
22050,44,6
22075,45,6
22100,38,5
22150,37,4
22250,41,5
22300,41,5
22350,44,6
22375,40,5
22400,33,4
22450,34,4
22475,37,4
22500,33,4
22550,38,5
22700,45,6
22850,38,5
22875,42,5
22950,34,4
23000,39,5
23050,39,5
23100,41,5
23150,34,4
23200,45,6
23216,36,4
23233,41,5
23250,36,4
23300,45,6
23316,38,5
23333,40,5
23350,43,6
23400,42,5
23425,33,4
23450,39,5
23500,38,5
23750,37,4
23800,45,6
23825,46,6
23900,35,4
23950,42,5
24000,44,6
24100,44,6
24150,35,4
24175,33,4
24250,45,6
24300,35,4
24350,44,6
24400,33,4
24450,46,6
24500,37,4
24550,42,5
24575,45,6
24600,34,4
24700,33,4
24725,38,5
24750,47,6
24775,44,6
24850,47,6
24950,41,5
24975,46,6
25050,32,4
25150,44,6
25175,35,4
25200,35,4
25350,45,6
25400,39,5
25425,33,4
25450,46,6
25500,44,6
25550,33,4
25600,32,4
25700,41,5
25750,39,5
25800,40,5
25850,43,6
25875,43,6
25950,37,5
25975,32,4
26000,32,4
26050,33,4
26075,46,6
26100,35,4
26200,48,6
26250,32,4
26275,46,6
26300,47,6
26325,40,5
26350,48,6
26375,32,4
26400,39,5
26450,41,5
26475,46,6
26550,36,4
26600,38,5
26650,41,5
26700,32,4
26725,41,5
26750,48,6
26850,37,4
26950,38,5
27000,33,4
27050,46,6
27100,38,5
27150,44,6
27175,37,4
27200,33,4
27225,38,5
27250,42,5
27500,39,5
27600,44,6
27625,41,5
27650,43,6
27675,47,6
27700,40,5
27750,48,6
27775,46,6
27800,44,6
27825,35,4
27900,38,5
27950,47,6
28000,47,6
28050,33,4
28075,46,6
28100,36,4
28150,40,5
28200,34,4
28250,36,4
28300,32,4
28350,47,6
28375,43,5
28400,34,4
28425,38,5
28450,44,6
28500,42,5
28600,48,6
28650,48,6
28750,46,6
28775,35,4
28800,44,6
28850,44,6
28875,40,5
28950,47,6
29000,41,5
29025,37,4
29050,46,6
29075,47,6
29100,48,6
29200,45,6
29225,38,5
29250,44,6
29300,36,4
29325,37,5
29350,42,5
29375,39,5
29400,39,5
29450,48,6
29466,32,4
29483,33,4
29500,36,4
29525,34,4
29600,46,6
29700,38,5
29725,43,6
29800,44,6
29825,41,5
29850,35,4
29875,47,6
29900,36,4
29916,40,5
29933,32,4
30100,32,4
30116,41,5
30133,40,5
30250,42,5
30350,38,5
30400,32,4
30425,41,5
30450,40,5
30500,38,5
30525,41,5
30600,34,4
30625,39,5
30650,42,5
30700,35,4
30850,38,5
30875,46,6
30900,44,6
31000,37,4
31025,34,4
31050,48,6
31100,47,6
31125,44,6
31150,47,6
31200,41,5
31225,46,6
31250,33,4
31350,35,4
31375,45,6
31400,45,6
31425,43,5
31450,48,6
31500,43,6
31525,36,4
31600,38,5
31650,44,6
31700,44,6
31725,46,6
31750,48,6
31800,32,4
31850,39,5
31900,39,5
31950,40,5
32000,43,6
32050,44,6
32100,48,6
32125,38,5
32200,45,6
32225,40,5
32250,37,5
32350,44,6
32375,40,5
32500,42,5
32525,33,4
32550,41,5
32575,33,4
32650,36,4
32700,42,5
32725,47,6
32750,44,6
32800,37,4
32825,46,6
32850,44,6
32900,44,6
32925,44,6
32950,42,5
32975,40,5
33000,35,4
33050,36,4
33100,39,5
33150,43,5
33200,48,6
33300,44,6
33350,37,4
33375,44,6
33400,41,5
33425,39,5
33450,32,4
33550,35,4
33575,41,5
33600,39,5
33650,37,4
33700,43,6
33725,39,5
33750,33,4
33800,34,4
33825,38,5
33850,41,5
33900,44,6
33925,36,4
33950,40,5
34000,34,4
34025,47,6
34050,36,4
34075,44,6
34100,42,5
34125,44,6
34200,45,6
34225,48,6
34250,33,4
34275,40,5
34300,35,4
34325,40,5
34350,32,4
34375,43,6
34400,44,6
34425,44,6
34500,37,4
34550,38,5
34650,48,6
34700,43,6
34725,35,4
34750,38,5
34775,38,5
34900,36,4
34950,48,6
34975,34,4
35000,36,4
35025,43,6
35100,41,5
35125,36,4
35150,47,6
35200,40,5
35250,48,6
35275,48,6
35300,40,5
35325,33,4
35350,40,5
35400,41,5
35425,33,4
35450,46,6
35475,42,5
35500,33,4
35550,33,4
35700,32,4
35800,36,4
35850,45,6
35875,42,5
36000,45,6
36025,37,4
36050,39,5
36100,32,4
36150,35,4
36175,44,6
36200,41,5
36250,36,4
36300,45,6
36350,41,5
36375,48,6
36500,44,6
36550,39,5
36700,39,5
36750,33,4
36775,38,5
36800,46,6
36825,42,5
36850,44,6
36875,40,5
36900,32,4
36925,34,4
36950,43,6
37050,36,4
37100,44,6
37116,37,4
37133,34,4
37150,32,4
37200,33,4
37225,36,4
37300,37,5
37350,32,4
37400,34,4
37450,40,5
37500,40,5
37550,37,5
37600,34,4
37650,35,4
37700,44,6
37750,44,6
37800,39,5
37900,44,6
37950,44,6
38000,41,5
38050,41,5
38150,46,6
38175,43,5
38200,38,5
38225,41,5
38300,43,6
38325,36,4
38350,38,5
38375,40,5
38400,37,4
38450,41,5
38500,42,5
38550,43,5
38650,34,4
38675,37,4
38700,46,6
38750,41,5
38775,41,5
38800,34,4
38850,40,5
38900,35,4
39000,47,6
39050,42,5
39100,47,6
39150,48,6
39175,44,6
39200,36,4
39250,43,6
39350,47,6
39400,48,6
39450,33,4
39475,37,5
39500,39,5
39525,34,4
39550,44,6
39600,46,6
39700,42,5
39725,45,6
39800,40,5
39825,39,5
39850,48,6
39875,48,6
39900,40,5
39925,46,6
39950,48,6
39966,46,6
39983,43,6
40000,32,4
40016,46,6
40033,46,6
40100,34,4
40150,47,6
40200,41,5
40250,35,4
40266,37,5
40283,42,5
40300,36,4
40350,44,6
40450,38,5
40475,45,6
40500,39,5
40525,41,5
40550,40,5
40575,41,5
40600,35,4
40650,36,4
40700,35,4
40725,40,5
40750,39,5
40766,39,5
40783,35,4
40800,45,6
40825,32,4
40900,44,6
40950,40,5
40975,36,4
41000,39,5
41050,44,6
41075,48,6
41100,33,4
41125,33,4
41150,36,4
41175,45,6
41200,33,4
41250,45,6
41275,35,4
41400,45,6
41500,35,4
41550,45,6
41600,33,4
41650,42,5
41675,47,6
41700,38,5
41750,44,6
41800,48,6
41816,39,5
41833,39,5
41850,48,6
41875,42,5
41950,44,6
42000,43,6
42050,35,4
42100,41,5
42150,39,5
42200,42,5
42225,38,5
42250,46,6
42275,45,6
42300,43,6
42350,33,4
42400,34,4
42450,40,5
42500,45,6
42525,36,4
42550,43,6
42600,35,4
42650,45,6
42675,38,5
42700,44,6
42725,32,4
42750,39,5
42775,48,6
42900,44,6
42950,37,4
43000,45,6
43050,37,4
43075,39,5
43100,37,4
43150,45,6
43200,33,4
43300,45,6
43350,40,5
43450,34,4
43475,36,4
43500,39,5
43550,46,6
43600,43,6
43625,38,5
43650,40,5
43675,39,5
43700,37,5
43800,32,4
43850,40,5
43875,43,6
43900,47,6
43950,34,4
44000,34,4
44025,33,4
44050,32,4
44100,44,6
44125,42,5
44150,33,4
44200,35,4
44300,42,5
44350,36,4
44400,43,6
44416,40,5
44433,36,4
44450,42,5
44600,36,4
44650,47,6
44675,41,5
44750,48,6
44800,41,5
44950,37,4
45000,43,6
45025,38,5
45050,40,5
45100,46,6
45125,46,6
45200,41,5
45225,38,5
45300,47,6
45325,36,4
45350,43,5
45400,38,5
45425,40,5
45450,32,4
45500,38,5
45525,43,6
45550,35,4
45575,37,5
45600,36,4
45616,32,4
45633,40,5
45650,43,6
45700,36,4
45800,40,5
45850,48,6
45900,44,6
45925,38,5
45950,39,5
46100,45,6
46125,35,4
46150,41,5
46200,45,6
46225,32,4
46300,47,6
46350,37,5
46400,36,4
46425,44,6
46450,42,5
46500,36,4
46550,35,4
46600,35,4
46650,36,4
46666,35,4
46683,48,6
46700,47,6
46850,46,6
46900,35,4
46925,39,5
46950,46,6
47050,47,6
47100,33,4
47116,41,5
47133,36,4
47150,48,6
47200,33,4
47250,42,5
47275,39,5
47300,46,6
47400,40,5
47500,33,4
47525,39,5
47550,33,4
47600,42,5
47700,43,6
47800,44,6
47850,46,6
47900,38,5
47925,41,5
48000,43,6
48050,34,4
48100,47,6
48200,41,5
48225,33,4
48250,33,4
48300,45,6
48350,35,4
48375,40,5
48400,36,4
48450,42,5
48475,34,4
48500,40,5
48525,48,6
48550,41,5
48575,47,6
48600,34,4
48650,48,6
48700,40,5
48750,33,4
48766,45,6
48783,44,6
48800,45,6
48850,47,6
48900,33,4
48925,34,4
48950,45,6
49000,33,4
49050,43,5
49150,40,5
49175,35,4
49300,33,4
49400,40,5
49450,42,5
49500,44,6
49550,44,6
49600,48,6
49650,40,5
49700,39,5
49750,35,4
49775,34,4
49800,46,6
49825,33,4
49900,35,4
49950,36,4
49975,38,5
50050,41,5
50100,39,5
50150,41,5
50166,43,6
50183,41,5
50200,45,6
50250,38,5
50275,37,4
50400,45,6
50450,48,6
50475,38,5
50500,32,4
50525,39,5
50550,48,6
50600,36,4
50650,43,6
50750,41,5
50800,32,4
50825,32,4
50850,40,5
50900,42,5
50950,46,6
50975,35,4
51150,46,6
51200,47,6
51225,42,5
51250,40,5
51275,36,4
51300,47,6
51325,47,6
51350,42,5
51375,42,5
51400,43,5
51425,44,6
51500,41,5
51525,37,4
51600,41,5
51650,48,6
51666,48,6
51683,39,5
51750,43,6
51800,34,4
51900,46,6
51950,45,6
52000,38,5
52025,48,6
52050,33,4
52100,39,5
52150,48,6
52200,39,5
52250,37,4
52300,33,4
52350,34,4
52400,44,6
52425,44,6
52500,44,6
52550,36,4
52575,44,6
52600,45,6
52700,48,6
52800,36,4
52850,33,4
53000,39,5
53016,46,6
53033,38,5
53050,44,6
53100,37,5
53150,44,6
53175,39,5
53200,48,6
53300,34,4
53325,42,5
53350,33,4
53400,42,5
53450,46,6
53550,40,5
53600,32,4
53700,38,5
53725,39,5
53750,47,6
53800,41,5
53850,32,4
53900,37,4
53925,39,5
53950,42,5
53975,40,5
54000,40,5
54025,47,6
54050,48,6
54150,46,6
54175,33,4
54200,45,6
54250,34,4
54300,32,4
54350,34,4
54450,41,5
54475,44,6
54500,32,4
54550,39,5
54600,42,5
54650,42,5
54700,37,5
54725,32,4
54850,48,6
54866,37,4
54883,43,6
54900,32,4
54950,40,5
55000,47,6
55050,36,4
55100,43,6
55200,46,6
55225,36,4
55250,46,6
55300,38,5
55325,36,4
55350,45,6
55400,48,6
55450,35,4
55475,46,6
55500,36,4
55550,39,5
55600,44,6
55625,42,5
55650,47,6
55675,37,5
55750,39,5
55775,33,4
55800,39,5
55900,36,4
55925,44,6
55950,48,6
55975,48,6
56000,46,6
56025,37,4
56100,35,4
56150,32,4
56200,37,4
56225,34,4
56250,48,6
56450,40,5
56500,48,6
56550,32,4
56575,43,6
56600,34,4
56625,35,4
56650,41,5
56700,36,4
56750,42,5
56850,47,6
56875,45,6
56950,44,6
56975,45,6
57050,42,5
57200,37,5
57300,35,4
57350,42,5
57375,38,5
57450,33,4
57550,48,6
57600,35,4
57625,48,6
57650,33,4
57666,42,5
57683,41,5
57700,44,6
57725,47,6
57800,39,5
57825,41,5
57850,35,4
57900,35,4
58000,39,5
58050,46,6
58100,36,4
58150,38,5
58200,37,4
58250,38,5
58350,33,4
58375,40,5
58400,43,6
58450,45,6
58500,34,4
58525,39,5
58650,40,5
58700,40,5
58800,48,6
58825,34,4
58850,38,5
58950,40,5
59100,34,4
59116,42,5
59133,42,5
59200,35,4
59300,34,4
59350,44,6
59375,40,5
59400,46,6
59450,39,5
59500,34,4
59550,38,5
59650,37,4
59750,34,4
59800,44,6
59825,38,5
59850,43,6
59875,37,4
59900,47,6
59925,41,5
59950,35,4
59975,32,4
60000,45,6
60050,41,5
60200,47,6
60225,39,5
60250,35,4
60275,32,4
60350,40,5
60366,41,5
60383,34,4
60400,41,5
60450,41,5
60550,41,5
60600,47,6
60650,39,5
60700,42,5
60750,42,5
60800,36,4
60816,43,6
60833,41,5
60850,46,6
60900,39,5
60950,48,6
61000,47,6
61025,33,4
61050,38,5
61100,43,6
61150,39,5
61200,33,4
61350,46,6
61400,34,4
61500,33,4
61550,42,5
61600,34,4
61625,40,5
61650,37,4
61700,33,4
61725,44,6
61750,45,6
61800,48,6
61816,43,6
61833,48,6
61850,37,4
61900,36,4
62000,41,5
62025,45,6
62050,44,6
62075,35,4
62150,37,4
62300,44,6
62350,33,4
62375,33,4
62450,35,4
62550,32,4
62600,37,5
62650,42,5
62700,46,6
62800,42,5
62850,45,6
62900,33,4
62950,40,5
62966,42,5
62983,39,5
63000,44,6
63050,48,6
63066,40,5
63083,48,6
63200,39,5
63300,39,5
63400,34,4
63450,41,5
63550,47,6
63575,39,5
63600,44,6
63625,46,6
63650,46,6
63675,34,4
63750,43,6
63775,37,4
63800,36,4
63900,42,5
63950,39,5
64000,33,4
64050,37,4
64100,44,6
64116,33,4
64133,46,6
64150,42,5
64250,45,6
64350,47,6
64375,39,5
64450,39,5
64500,47,6
64516,44,6
64533,40,5
64550,32,4
64575,41,5
64600,41,5
64650,36,4
64666,33,4
64683,46,6
64700,37,5
64750,45,6
64800,35,4
64900,35,4
65000,35,4
65025,42,5
65100,40,5
65150,34,4
65175,39,5
65200,39,5
65225,34,4
65300,37,4
65350,40,5
65375,39,5
65400,32,4
65450,40,5
65550,33,4
65650,48,6
65675,47,6
65700,43,5
65750,38,5
65775,42,5
65800,41,5
65825,43,5
65850,33,4
65900,48,6
65925,44,6
66000,35,4
66100,45,6
66150,37,4
66200,41,5
66250,39,5
66275,36,4
66350,39,5
66450,36,4
66500,43,6
66525,47,6
66550,33,4
66600,41,5
66625,40,5
66700,37,5
66725,40,5
66750,37,4
66800,39,5
66850,37,4
66900,34,4
66916,39,5
66933,36,4
66950,39,5
67050,41,5
67150,39,5
67200,42,5
67225,38,5
67250,39,5
67300,39,5
67350,44,6
67400,35,4
67450,41,5
67475,33,4
67500,36,4
67550,46,6
67575,36,4
67600,37,4
67700,34,4
67750,47,6
67775,44,6
67800,32,4
67825,33,4
67850,35,4
67866,37,5
67883,42,5
67950,32,4
67975,39,5
68000,38,5
68050,37,4
68100,47,6
68125,37,4
68150,34,4
68200,38,5
68250,48,6
68275,41,5
68300,40,5
68325,45,6
68400,36,4
68450,46,6
68475,48,6
68500,32,4
68600,45,6
68650,48,6
68675,41,5
68700,40,5
68800,38,5
68900,32,4
68950,37,4
69000,43,5
69100,32,4
69150,34,4
69200,34,4
69225,40,5
69250,41,5
69275,33,4
69300,37,5
69325,33,4
69350,33,4
69400,47,6
69450,39,5
69475,34,4
69500,48,6
69525,33,4
69550,41,5
69575,38,5
69600,33,4
69625,34,4
69650,34,4
69700,43,6
69750,37,5
69766,40,5
69783,32,4
69850,36,4
69900,47,6
69925,44,6
69950,36,4
70150,33,4
70175,42,5
70200,46,6
70300,36,4
70350,48,6
70400,33,4
70425,44,6
70450,36,4
70500,44,6
70525,34,4
70550,42,5
70600,45,6
70650,46,6
70750,35,4
70800,38,5
70850,44,6
70900,37,5
70925,39,5
70950,45,6
71000,32,4
71025,43,6
71050,39,5
71075,34,4
71100,38,5
71150,35,4
71200,47,6
71250,42,5
71275,37,4
71300,41,5
71350,33,4
71375,47,6
71500,42,5
71550,46,6
71600,46,6
71650,36,4
71800,40,5
71850,35,4
71875,43,6
71900,39,5
71925,33,4
71950,35,4
71975,46,6
72000,45,6
72025,36,4
72050,39,5
72150,37,5
72166,36,4
72183,40,5
72250,48,6
72275,45,6
72350,44,6
72500,46,6
72550,34,4
72575,43,5
72600,41,5
72625,43,6
72650,39,5
72700,39,5
72800,32,4
72850,33,4
72875,39,5
72900,39,5
72950,43,6
73050,43,5
73100,35,4
73250,32,4
73350,48,6
73375,32,4
73400,48,6
73425,47,6
73450,40,5
73475,42,5
73500,48,6
73600,44,6
73650,45,6
73675,46,6
73700,42,5
73725,47,6
73750,47,6
73800,46,6
73850,42,5
73875,34,4
73900,38,5
73950,45,6
73975,38,5
74000,33,4
74025,40,5
74050,34,4
74075,36,4
74100,41,5
74150,32,4
74250,44,6
74300,43,5
74350,38,5
74375,42,5
74400,45,6
74450,34,4
74500,34,4
74650,32,4
74700,39,5
74750,38,5
74800,35,4
74850,41,5
75150,32,4
75200,36,4
75225,33,4
75250,46,6
75275,38,5
75300,46,6
75350,44,6
75375,32,4
75450,40,5
75475,41,5
75500,34,4
75550,39,5
75600,37,4
75625,33,4
75650,47,6
75675,36,4
75700,34,4
75750,41,5
75800,45,6
75825,44,6
75850,38,5
75866,47,6
75883,44,6
75900,48,6
75950,41,5
75975,33,4
76000,32,4
76050,43,6
76075,40,5
76100,47,6
76125,40,5
76150,40,5
76175,38,5
76200,41,5
76250,38,5
76300,40,5
76325,37,4
76350,35,4
76375,33,4
76400,37,4
76450,41,5
76500,41,5
76550,40,5
76575,35,4
76600,40,5
76650,48,6
