CreateTime,Duration,MaxWaitingTime
0,47,18
25,37,14
100,34,12
150,35,13
175,37,14
200,37,14
300,36,13
350,34,13
400,35,13
450,35,13
500,38,14
550,46,18
575,41,15
600,33,12
650,37,14
700,35,13
725,32,12
750,46,17
775,42,16
800,34,13
850,36,13
900,35,13
925,38,14
1000,47,18
1025,42,16
1050,38,14
1100,44,17
1150,45,17
1175,44,17
1200,34,13
1400,32,12
1425,45,17
1500,38,14
1525,32,12
1600,33,12
1650,40,15
1700,47,18
1725,41,15
1750,39,15
1800,35,13
1825,39,14
1950,39,14
1975,44,17
2000,37,14
2050,45,17
2150,48,18
2200,33,12
2300,38,14
2350,38,14
2400,38,14
2450,34,13
2475,44,17
2500,47,18
2525,45,17
2550,47,18
2575,43,16
2700,48,18
2725,35,13
2750,42,16
2775,48,18
2800,41,16
2850,40,15
2875,39,14
2900,32,12
2925,35,13
2950,41,16
3000,40,15
3100,40,15
3125,48,18
3150,45,17
3175,37,14
3200,39,15
3216,38,14
3233,39,15
3300,44,17
3325,46,17
3350,40,15
3400,33,12
3450,34,12
3475,43,16
3550,36,13
3600,37,14
3625,38,14
3700,37,14
3725,32,12
3750,36,13
3800,46,18
3825,42,16
3900,34,12
3950,39,15
4000,41,16
4050,43,16
4100,47,18
4150,40,15
4250,42,16
4275,47,18
4300,48,18
4325,44,17
4350,33,12
4375,36,13
4400,39,15
4450,42,16
4475,39,15
4500,41,16
4550,33,12
4575,43,16
4600,38,14
4650,40,15
4700,32,12
4725,33,12
4750,35,13
4800,46,18
4850,33,12
4900,48,18
4950,43,16
5100,36,13
5125,33,12
5150,33,12
5175,48,18
5300,47,18
5325,44,17
5350,46,18
5375,38,14
5400,40,15
5425,36,13
5450,42,16
5475,40,15
5500,46,17
5550,46,17
5600,45,17
5625,46,17
5700,44,17
5750,48,18
5775,46,18
5800,35,13
5825,43,16
6050,46,18
6100,45,17
6125,35,13
6150,37,14
6200,46,18
6250,38,14
6275,41,15
6300,33,12
6400,36,13
6600,44,16
6625,42,16
